CustomerID	AccountNumber	CustomerType	OrderCount
11486	AW00011486	I	1
11487	AW00011487	I	1
11488	AW00011488	I	3
11489	AW00011489	I	3
11490	AW00011490	I	1
11491	AW00011491	I	3
11492	AW00011492	I	2
11493	AW00011493	I	3
11494	AW00011494	I	3
11495	AW00011495	I	1
11496	AW00011496	I	3
11497	AW00011497	I	1
11498	AW00011498	I	16
11499	AW00011499	I	2
11500	AW00011500	I	16
11501	AW00011501	I	16
11502	AW00011502	I	16
11503	AW00011503	I	2
11504	AW00011504	I	2
11505	AW00011505	I	16
11506	AW00011506	I	16
11507	AW00011507	I	16
11508	AW00011508	I	2
11509	AW00011509	I	1
11510	AW00011510	I	5
11511	AW00011511	I	1
11512	AW00011512	I	1
11513	AW00011513	I	1
11514	AW00011514	I	1
11515	AW00011515	I	2
11516	AW00011516	I	2
11517	AW00011517	I	2
11518	AW00011518	I	2
11519	AW00011519	I	16
11520	AW00011520	I	16
11521	AW00011521	I	2
11522	AW00011522	I	2
11523	AW00011523	I	1
11524	AW00011524	I	2
11525	AW00011525	I	2
11526	AW00011526	I	1
11527	AW00011527	I	2
11528	AW00011528	I	2
11529	AW00011529	I	2
11530	AW00011530	I	16
11531	AW00011531	I	2
11532	AW00011532	I	2
11533	AW00011533	I	2
11534	AW00011534	I	2
11535	AW00011535	I	2
11536	AW00011536	I	2
11537	AW00011537	I	2
11538	AW00011538	I	2
11539	AW00011539	I	2
11540	AW00011540	I	2
11541	AW00011541	I	2
11542	AW00011542	I	1
11543	AW00011543	I	1
11544	AW00011544	I	1
11545	AW00011545	I	1
11546	AW00011546	I	2
11547	AW00011547	I	3
11548	AW00011548	I	3
11549	AW00011549	I	3
11550	AW00011550	I	3
11551	AW00011551	I	1
11552	AW00011552	I	1
11553	AW00011553	I	1
11554	AW00011554	I	1
11555	AW00011555	I	1
11556	AW00011556	I	1
11557	AW00011557	I	1
11558	AW00011558	I	1
11559	AW00011559	I	1
11560	AW00011560	I	1
11561	AW00011561	I	2
11562	AW00011562	I	1
11563	AW00011563	I	1
11564	AW00011564	I	2
11565	AW00011565	I	1
11566	AW00011566	I	25
11567	AW00011567	I	1
11568	AW00011568	I	3
11569	AW00011569	I	1
11570	AW00011570	I	2
11571	AW00011571	I	2
11572	AW00011572	I	2
11573	AW00011573	I	1
11574	AW00011574	I	1
11575	AW00011575	I	3
11576	AW00011576	I	2
11577	AW00011577	I	2
11578	AW00011578	I	2
11579	AW00011579	I	1
11580	AW00011580	I	1
11581	AW00011581	I	5
11582	AW00011582	I	2
11583	AW00011583	I	2
11584	AW00011584	I	1
11585	AW00011585	I	1
11586	AW00011586	I	1
11587	AW00011587	I	2
11588	AW00011588	I	2
11589	AW00011589	I	1
11590	AW00011590	I	2
11591	AW00011591	I	2
11592	AW00011592	I	2
11593	AW00011593	I	2
11594	AW00011594	I	1
11595	AW00011595	I	1
11596	AW00011596	I	1
11597	AW00011597	I	1
11598	AW00011598	I	2
11599	AW00011599	I	2
11600	AW00011600	I	1
11601	AW00011601	I	2
11602	AW00011602	I	1
11603	AW00011603	I	3
11604	AW00011604	I	3
11605	AW00011605	I	2
11606	AW00011606	I	2
11607	AW00011607	I	2
11608	AW00011608	I	1
11609	AW00011609	I	3
11610	AW00011610	I	3
11611	AW00011611	I	2
11612	AW00011612	I	3
11613	AW00011613	I	2
11614	AW00011614	I	2
11615	AW00011615	I	3
11616	AW00011616	I	3
11617	AW00011617	I	2
11618	AW00011618	I	1
11619	AW00011619	I	16
11620	AW00011620	I	2
11621	AW00011621	I	2
11622	AW00011622	I	2
11623	AW00011623	I	2
11624	AW00011624	I	2
11625	AW00011625	I	2
11626	AW00011626	I	2
11627	AW00011627	I	2
11628	AW00011628	I	2
11629	AW00011629	I	2
11630	AW00011630	I	2
11631	AW00011631	I	16
11632	AW00011632	I	16
11633	AW00011633	I	2
11634	AW00011634	I	2
11635	AW00011635	I	2
11636	AW00011636	I	2
11637	AW00011637	I	2
11638	AW00011638	I	2
11639	AW00011639	I	2
11640	AW00011640	I	5
11641	AW00011641	I	5
11642	AW00011642	I	5
11643	AW00011643	I	2
11644	AW00011644	I	2
11645	AW00011645	I	2
11646	AW00011646	I	2
11647	AW00011647	I	1
11648	AW00011648	I	2
11649	AW00011649	I	2
11650	AW00011650	I	2
11651	AW00011651	I	5
11652	AW00011652	I	5
11653	AW00011653	I	2
11654	AW00011654	I	2
11655	AW00011655	I	2
11656	AW00011656	I	2
11657	AW00011657	I	2
11658	AW00011658	I	2
11659	AW00011659	I	5
11660	AW00011660	I	5
11661	AW00011661	I	5
11662	AW00011662	I	2
11663	AW00011663	I	2
11664	AW00011664	I	2
11665	AW00011665	I	2
11666	AW00011666	I	2
11667	AW00011667	I	2
11668	AW00011668	I	2
11669	AW00011669	I	2
11670	AW00011670	I	2
11671	AW00011671	I	2
11672	AW00011672	I	2
11673	AW00011673	I	2
11674	AW00011674	I	2
11675	AW00011675	I	2
11676	AW00011676	I	2
11677	AW00011677	I	5
11678	AW00011678	I	2
11679	AW00011679	I	2
11680	AW00011680	I	2
11681	AW00011681	I	2
11682	AW00011682	I	2
11683	AW00011683	I	2
11684	AW00011684	I	2
11685	AW00011685	I	2
11686	AW00011686	I	2
11687	AW00011687	I	2
11688	AW00011688	I	2
11689	AW00011689	I	2
11690	AW00011690	I	2
11691	AW00011691	I	2
11692	AW00011692	I	2
11693	AW00011693	I	1
11694	AW00011694	I	2
11695	AW00011695	I	2
11696	AW00011696	I	2
11697	AW00011697	I	2
11698	AW00011698	I	5
11699	AW00011699	I	2
11700	AW00011700	I	2
11701	AW00011701	I	2
11702	AW00011702	I	2
11703	AW00011703	I	2
11704	AW00011704	I	2
11705	AW00011705	I	2
11706	AW00011706	I	2
11707	AW00011707	I	2
11708	AW00011708	I	2
11709	AW00011709	I	5
11710	AW00011710	I	2
11711	AW00011711	I	27
11712	AW00011712	I	5
11713	AW00011713	I	2
11714	AW00011714	I	2
11715	AW00011715	I	2
11716	AW00011716	I	2
11717	AW00011717	I	2
11718	AW00011718	I	2
11719	AW00011719	I	5
11720	AW00011720	I	2
11721	AW00011721	I	2
11722	AW00011722	I	2
11723	AW00011723	I	5
11724	AW00011724	I	5
11725	AW00011725	I	2
11726	AW00011726	I	2
11727	AW00011727	I	2
11728	AW00011728	I	2
11729	AW00011729	I	2
11730	AW00011730	I	2
11731	AW00011731	I	2
11732	AW00011732	I	2
11733	AW00011733	I	2
11734	AW00011734	I	2
11735	AW00011735	I	2
11736	AW00011736	I	2
11737	AW00011737	I	2
11738	AW00011738	I	5
11739	AW00011739	I	2
11740	AW00011740	I	5
11741	AW00011741	I	2
11742	AW00011742	I	2
11743	AW00011743	I	2
11744	AW00011744	I	2
11745	AW00011745	I	2
11746	AW00011746	I	2
11747	AW00011747	I	2
11748	AW00011748	I	5
11749	AW00011749	I	3
11750	AW00011750	I	3
11751	AW00011751	I	3
11752	AW00011752	I	3
11753	AW00011753	I	3
11754	AW00011754	I	3
11755	AW00011755	I	3
11756	AW00011756	I	3
11757	AW00011757	I	3
11758	AW00011758	I	3
11759	AW00011759	I	3
11760	AW00011760	I	3
11761	AW00011761	I	3
11762	AW00011762	I	3
11763	AW00011763	I	3
11764	AW00011764	I	3
11765	AW00011765	I	3
11766	AW00011766	I	3
11767	AW00011767	I	3
11768	AW00011768	I	3
11769	AW00011769	I	5
11770	AW00011770	I	2
11771	AW00011771	I	2
11772	AW00011772	I	2
11773	AW00011773	I	2
11774	AW00011774	I	2
11775	AW00011775	I	2
11776	AW00011776	I	2
11777	AW00011777	I	2
11778	AW00011778	I	2
11779	AW00011779	I	2
11780	AW00011780	I	2
11781	AW00011781	I	2
11782	AW00011782	I	2
11783	AW00011783	I	2
11784	AW00011784	I	5
11785	AW00011785	I	2
11786	AW00011786	I	2
11787	AW00011787	I	2
11788	AW00011788	I	2
11789	AW00011789	I	2
11790	AW00011790	I	2
11791	AW00011791	I	2
11792	AW00011792	I	2
11793	AW00011793	I	2
11794	AW00011794	I	2
11795	AW00011795	I	2
11796	AW00011796	I	2
11797	AW00011797	I	2
11798	AW00011798	I	2
11799	AW00011799	I	2
11800	AW00011800	I	2
11801	AW00011801	I	2
11802	AW00011802	I	5
11803	AW00011803	I	2
11804	AW00011804	I	2
11805	AW00011805	I	2
11806	AW00011806	I	2
11807	AW00011807	I	2
11808	AW00011808	I	5
11809	AW00011809	I	2
11810	AW00011810	I	2
11811	AW00011811	I	2
11812	AW00011812	I	2
11813	AW00011813	I	2
11814	AW00011814	I	2
11815	AW00011815	I	2
11816	AW00011816	I	2
11817	AW00011817	I	2
11818	AW00011818	I	2
11819	AW00011819	I	2
11820	AW00011820	I	5
11821	AW00011821	I	2
11822	AW00011822	I	2
11823	AW00011823	I	5
11824	AW00011824	I	5
11825	AW00011825	I	2
11826	AW00011826	I	2
11827	AW00011827	I	5
11828	AW00011828	I	2
11829	AW00011829	I	2
11830	AW00011830	I	2
11831	AW00011831	I	2
11832	AW00011832	I	2
11833	AW00011833	I	5
11834	AW00011834	I	2
11835	AW00011835	I	2
11836	AW00011836	I	2
11837	AW00011837	I	2
11838	AW00011838	I	2
11839	AW00011839	I	2
11840	AW00011840	I	2
11841	AW00011841	I	5
11842	AW00011842	I	2
11843	AW00011843	I	2
11844	AW00011844	I	2
11845	AW00011845	I	4
11846	AW00011846	I	2
11847	AW00011847	I	2
11848	AW00011848	I	2
11849	AW00011849	I	2
11850	AW00011850	I	2
11851	AW00011851	I	2
11852	AW00011852	I	2
11853	AW00011853	I	2
11854	AW00011854	I	2
11855	AW00011855	I	2
11856	AW00011856	I	2
11857	AW00011857	I	2
11858	AW00011858	I	2
11859	AW00011859	I	2
11860	AW00011860	I	2
11861	AW00011861	I	5
11862	AW00011862	I	2
11863	AW00011863	I	2
11864	AW00011864	I	2
11865	AW00011865	I	2
11866	AW00011866	I	2
11867	AW00011867	I	2
11868	AW00011868	I	5
11869	AW00011869	I	5
11870	AW00011870	I	2
11871	AW00011871	I	2
11872	AW00011872	I	2
11873	AW00011873	I	2
11874	AW00011874	I	2
11875	AW00011875	I	5
11876	AW00011876	I	2
11877	AW00011877	I	2
11878	AW00011878	I	2
11879	AW00011879	I	2
11880	AW00011880	I	2
11881	AW00011881	I	2
11882	AW00011882	I	2
11883	AW00011883	I	2
11884	AW00011884	I	2
11885	AW00011885	I	2
11886	AW00011886	I	2
11887	AW00011887	I	2
11888	AW00011888	I	1
11889	AW00011889	I	2
11890	AW00011890	I	2
11891	AW00011891	I	2
11892	AW00011892	I	3
11893	AW00011893	I	3
11894	AW00011894	I	3
11895	AW00011895	I	3
11896	AW00011896	I	3
11897	AW00011897	I	3
11898	AW00011898	I	3
11899	AW00011899	I	3
11900	AW00011900	I	3
11901	AW00011901	I	3
11902	AW00011902	I	3
11903	AW00011903	I	3
11904	AW00011904	I	3
11905	AW00011905	I	3
11906	AW00011906	I	3
11907	AW00011907	I	3
11908	AW00011908	I	3
11909	AW00011909	I	3
11910	AW00011910	I	3
11911	AW00011911	I	3
11912	AW00011912	I	3
11913	AW00011913	I	3
11914	AW00011914	I	3
11915	AW00011915	I	3
11916	AW00011916	I	3
11917	AW00011917	I	3
11918	AW00011918	I	3
11919	AW00011919	I	3
11920	AW00011920	I	3
11921	AW00011921	I	3
11922	AW00011922	I	5
11923	AW00011923	I	2
11924	AW00011924	I	2
11925	AW00011925	I	2
11926	AW00011926	I	2
11927	AW00011927	I	2
11928	AW00011928	I	2
11929	AW00011929	I	3
11930	AW00011930	I	3
11931	AW00011931	I	2
11932	AW00011932	I	2
11933	AW00011933	I	2
11934	AW00011934	I	2
11935	AW00011935	I	1
11936	AW00011936	I	1
11937	AW00011937	I	2
11938	AW00011938	I	2
11939	AW00011939	I	2
11940	AW00011940	I	2
11941	AW00011941	I	2
11942	AW00011942	I	3
11943	AW00011943	I	3
11944	AW00011944	I	3
11945	AW00011945	I	2
11946	AW00011946	I	3
11947	AW00011947	I	3
11948	AW00011948	I	2
11949	AW00011949	I	2
11950	AW00011950	I	2
11951	AW00011951	I	3
11952	AW00011952	I	3
11953	AW00011953	I	2
11954	AW00011954	I	2
11955	AW00011955	I	2
11956	AW00011956	I	2
11957	AW00011957	I	2
11958	AW00011958	I	2
11959	AW00011959	I	2
11960	AW00011960	I	2
11961	AW00011961	I	2
11962	AW00011962	I	2
11963	AW00011963	I	3
11964	AW00011964	I	3
11965	AW00011965	I	3
11966	AW00011966	I	3
11967	AW00011967	I	3
11968	AW00011968	I	3
11969	AW00011969	I	3
11970	AW00011970	I	2
11971	AW00011971	I	2
11972	AW00011972	I	2
11973	AW00011973	I	2
11974	AW00011974	I	2
11975	AW00011975	I	2
11976	AW00011976	I	3
11977	AW00011977	I	3
11978	AW00011978	I	2
11979	AW00011979	I	2
11980	AW00011980	I	2
11981	AW00011981	I	2
11982	AW00011982	I	2
11983	AW00011983	I	2
11984	AW00011984	I	2
11985	AW00011985	I	2
11986	AW00011986	I	3
11987	AW00011987	I	3
11988	AW00011988	I	3
11989	AW00011989	I	3
11990	AW00011990	I	3
11991	AW00011991	I	3
11992	AW00011992	I	3
11993	AW00011993	I	3
11994	AW00011994	I	3
11995	AW00011995	I	3
11996	AW00011996	I	3
11997	AW00011997	I	3
11998	AW00011998	I	3
11999	AW00011999	I	3
12000	AW00012000	I	3
12001	AW00012001	I	3
12002	AW00012002	I	3
12003	AW00012003	I	3
12004	AW00012004	I	3
12005	AW00012005	I	3
12006	AW00012006	I	3
12007	AW00012007	I	3
12008	AW00012008	I	3
12009	AW00012009	I	3
12010	AW00012010	I	3
12011	AW00012011	I	3
12012	AW00012012	I	3
12013	AW00012013	I	2
12014	AW00012014	I	2
12015	AW00012015	I	1
12016	AW00012016	I	2
12017	AW00012017	I	1
12018	AW00012018	I	2
12019	AW00012019	I	1
12020	AW00012020	I	1
12021	AW00012021	I	2
12022	AW00012022	I	2
12023	AW00012023	I	2
12024	AW00012024	I	2
12025	AW00012025	I	2
12026	AW00012026	I	2
12027	AW00012027	I	2
12028	AW00012028	I	1
12029	AW00012029	I	1
12030	AW00012030	I	2
12031	AW00012031	I	1
12032	AW00012032	I	1
12033	AW00012033	I	2
12034	AW00012034	I	3
12035	AW00012035	I	3
12036	AW00012036	I	3
12037	AW00012037	I	3
12038	AW00012038	I	3
12039	AW00012039	I	3
12040	AW00012040	I	2
12041	AW00012041	I	2
12042	AW00012042	I	2
12043	AW00012043	I	2
12044	AW00012044	I	2
12045	AW00012045	I	2
12046	AW00012046	I	2
12047	AW00012047	I	2
12048	AW00012048	I	2
12049	AW00012049	I	2
12050	AW00012050	I	2
12051	AW00012051	I	2
12052	AW00012052	I	2
12053	AW00012053	I	2
12054	AW00012054	I	5
12055	AW00012055	I	4
12056	AW00012056	I	4
12057	AW00012057	I	2
12058	AW00012058	I	2
12059	AW00012059	I	2
12060	AW00012060	I	2
12061	AW00012061	I	4
12062	AW00012062	I	2
12063	AW00012063	I	2
12064	AW00012064	I	2
12065	AW00012065	I	2
12066	AW00012066	I	2
12067	AW00012067	I	2
12068	AW00012068	I	2
12069	AW00012069	I	2
12070	AW00012070	I	2
12071	AW00012071	I	2
12072	AW00012072	I	2
12073	AW00012073	I	2
12074	AW00012074	I	4
12075	AW00012075	I	2
12076	AW00012076	I	2
12077	AW00012077	I	4
12078	AW00012078	I	2
12079	AW00012079	I	2
12080	AW00012080	I	1
12081	AW00012081	I	1
12082	AW00012082	I	2
12083	AW00012083	I	2
12084	AW00012084	I	2
12085	AW00012085	I	2
12086	AW00012086	I	1
12087	AW00012087	I	2
12088	AW00012088	I	2
12089	AW00012089	I	2
12090	AW00012090	I	1
12091	AW00012091	I	2
12092	AW00012092	I	2
12093	AW00012093	I	2
12094	AW00012094	I	2
12095	AW00012095	I	2
12096	AW00012096	I	2
12097	AW00012097	I	4
12098	AW00012098	I	2
12099	AW00012099	I	2
12100	AW00012100	I	2
12101	AW00012101	I	2
12102	AW00012102	I	2
12103	AW00012103	I	2
12104	AW00012104	I	2
12105	AW00012105	I	2
12106	AW00012106	I	4
12107	AW00012107	I	4
12108	AW00012108	I	2
12109	AW00012109	I	2
12110	AW00012110	I	2
12111	AW00012111	I	2
12112	AW00012112	I	2
12113	AW00012113	I	2
12114	AW00012114	I	2
12115	AW00012115	I	2
12116	AW00012116	I	2
12117	AW00012117	I	2
12118	AW00012118	I	2
12119	AW00012119	I	2
12120	AW00012120	I	2
12121	AW00012121	I	2
12122	AW00012122	I	2
12123	AW00012123	I	4
12124	AW00012124	I	5
12125	AW00012125	I	4
12126	AW00012126	I	2
12127	AW00012127	I	1
12128	AW00012128	I	4
12129	AW00012129	I	4
12130	AW00012130	I	4
12131	AW00012131	I	5
12132	AW00012132	I	5
12133	AW00012133	I	4
12134	AW00012134	I	2
12135	AW00012135	I	2
12136	AW00012136	I	4
12137	AW00012137	I	2
12138	AW00012138	I	2
12139	AW00012139	I	2
12140	AW00012140	I	4
12141	AW00012141	I	2
12142	AW00012142	I	2
12143	AW00012143	I	2
12144	AW00012144	I	2
12145	AW00012145	I	2
12146	AW00012146	I	2
12147	AW00012147	I	4
12148	AW00012148	I	2
12149	AW00012149	I	2
12150	AW00012150	I	2
12151	AW00012151	I	2
12152	AW00012152	I	2
12153	AW00012153	I	2
12154	AW00012154	I	2
12155	AW00012155	I	2
12156	AW00012156	I	2
12157	AW00012157	I	2
12158	AW00012158	I	4
12159	AW00012159	I	4
12160	AW00012160	I	2
12161	AW00012161	I	2
12162	AW00012162	I	2
12163	AW00012163	I	2
12164	AW00012164	I	2
12165	AW00012165	I	4
12166	AW00012166	I	4
12167	AW00012167	I	2
12168	AW00012168	I	2
12169	AW00012169	I	2
12170	AW00012170	I	2
12171	AW00012171	I	2
12172	AW00012172	I	2
12173	AW00012173	I	2
12174	AW00012174	I	2
12175	AW00012175	I	2
12176	AW00012176	I	2
12177	AW00012177	I	2
12178	AW00012178	I	2
12179	AW00012179	I	2
12180	AW00012180	I	2
12181	AW00012181	I	2
12182	AW00012182	I	4
12183	AW00012183	I	4
12184	AW00012184	I	2
12185	AW00012185	I	2
12186	AW00012186	I	2
12187	AW00012187	I	2
12188	AW00012188	I	2
12189	AW00012189	I	2
12190	AW00012190	I	2
12191	AW00012191	I	2
12192	AW00012192	I	2
12193	AW00012193	I	2
12194	AW00012194	I	2
12195	AW00012195	I	2
12196	AW00012196	I	4
12197	AW00012197	I	2
12198	AW00012198	I	2
12199	AW00012199	I	2
12200	AW00012200	I	2
12201	AW00012201	I	2
12202	AW00012202	I	4
12203	AW00012203	I	4
12204	AW00012204	I	2
12205	AW00012205	I	2
12206	AW00012206	I	2
12207	AW00012207	I	2
12208	AW00012208	I	2
12209	AW00012209	I	2
12210	AW00012210	I	3
12211	AW00012211	I	2
12212	AW00012212	I	2
12213	AW00012213	I	2
12214	AW00012214	I	3
12215	AW00012215	I	3
12216	AW00012216	I	3
12217	AW00012217	I	2
12218	AW00012218	I	2
12219	AW00012219	I	2
12220	AW00012220	I	2
12221	AW00012221	I	2
12222	AW00012222	I	3
12223	AW00012223	I	1
12224	AW00012224	I	1
12225	AW00012225	I	2
12226	AW00012226	I	2
12227	AW00012227	I	1
12228	AW00012228	I	2
12229	AW00012229	I	2
12230	AW00012230	I	2
12231	AW00012231	I	2
12232	AW00012232	I	2
12233	AW00012233	I	1
12234	AW00012234	I	1
12235	AW00012235	I	2
12236	AW00012236	I	1
12237	AW00012237	I	2
12238	AW00012238	I	1
12239	AW00012239	I	3
12240	AW00012240	I	2
12241	AW00012241	I	2
12242	AW00012242	I	2
12243	AW00012243	I	2
12244	AW00012244	I	2
12245	AW00012245	I	2
12246	AW00012246	I	2
12247	AW00012247	I	2
12248	AW00012248	I	2
12249	AW00012249	I	2
12250	AW00012250	I	2
12251	AW00012251	I	2
12252	AW00012252	I	2
12253	AW00012253	I	2
12254	AW00012254	I	2
12255	AW00012255	I	2
12256	AW00012256	I	2
12257	AW00012257	I	1
12258	AW00012258	I	1
12259	AW00012259	I	2
12260	AW00012260	I	2
12261	AW00012261	I	2
12262	AW00012262	I	2
12263	AW00012263	I	3
12264	AW00012264	I	3
12265	AW00012265	I	2
12266	AW00012266	I	2
12267	AW00012267	I	2
12268	AW00012268	I	1
12269	AW00012269	I	1
12270	AW00012270	I	2
12271	AW00012271	I	3
12272	AW00012272	I	3
12273	AW00012273	I	1
12274	AW00012274	I	1
12275	AW00012275	I	2
12276	AW00012276	I	2
12277	AW00012277	I	3
12278	AW00012278	I	1
12279	AW00012279	I	2
12280	AW00012280	I	2
12281	AW00012281	I	3
12282	AW00012282	I	3
12283	AW00012283	I	3
12284	AW00012284	I	3
12285	AW00012285	I	2
12286	AW00012286	I	3
12287	AW00012287	I	3
12288	AW00012288	I	2
12289	AW00012289	I	3
12290	AW00012290	I	2
12291	AW00012291	I	4
12292	AW00012292	I	3
12293	AW00012293	I	2
12294	AW00012294	I	2
12295	AW00012295	I	4
12296	AW00012296	I	5
12297	AW00012297	I	4
12298	AW00012298	I	4
12299	AW00012299	I	3
12300	AW00012300	I	5
12301	AW00012301	I	5
12302	AW00012302	I	4
12303	AW00012303	I	2
12304	AW00012304	I	2
12305	AW00012305	I	3
12306	AW00012306	I	2
12307	AW00012307	I	5
12308	AW00012308	I	5
12309	AW00012309	I	2
12310	AW00012310	I	2
12311	AW00012311	I	2
12312	AW00012312	I	1
12313	AW00012313	I	1
12314	AW00012314	I	4
12315	AW00012315	I	3
12316	AW00012316	I	3
12317	AW00012317	I	3
12318	AW00012318	I	3
12319	AW00012319	I	2
12320	AW00012320	I	2
12321	AW00012321	I	5
12322	AW00012322	I	1
12323	AW00012323	I	4
12324	AW00012324	I	2
12325	AW00012325	I	2
12326	AW00012326	I	2
12327	AW00012327	I	2
12328	AW00012328	I	3
12329	AW00012329	I	2
12330	AW00012330	I	4
12331	AW00012331	I	1
12332	AW00012332	I	4
12333	AW00012333	I	4
12334	AW00012334	I	2
12335	AW00012335	I	3
12336	AW00012336	I	2
12337	AW00012337	I	3
12338	AW00012338	I	3
12339	AW00012339	I	3
12340	AW00012340	I	3
12341	AW00012341	I	3
12342	AW00012342	I	3
12343	AW00012343	I	3
12344	AW00012344	I	3
12345	AW00012345	I	3
12346	AW00012346	I	3
12347	AW00012347	I	3
12348	AW00012348	I	3
12349	AW00012349	I	3
12350	AW00012350	I	3
12351	AW00012351	I	3
12352	AW00012352	I	3
12353	AW00012353	I	3
12354	AW00012354	I	3
12355	AW00012355	I	3
12356	AW00012356	I	3
12357	AW00012357	I	3
12358	AW00012358	I	3
12359	AW00012359	I	3
12360	AW00012360	I	3
12361	AW00012361	I	3
12362	AW00012362	I	2
12363	AW00012363	I	4
12364	AW00012364	I	2
12365	AW00012365	I	2
12366	AW00012366	I	2
12367	AW00012367	I	2
12368	AW00012368	I	1
12369	AW00012369	I	3
12370	AW00012370	I	3
12371	AW00012371	I	3
12372	AW00012372	I	3
12373	AW00012373	I	2
12374	AW00012374	I	1
12375	AW00012375	I	1
12376	AW00012376	I	2
12377	AW00012377	I	1
12378	AW00012378	I	2
12379	AW00012379	I	1
12380	AW00012380	I	3
12381	AW00012381	I	3
12382	AW00012382	I	3
12383	AW00012383	I	2
12384	AW00012384	I	3
12385	AW00012385	I	3
12386	AW00012386	I	2
12387	AW00012387	I	1
12388	AW00012388	I	2
12389	AW00012389	I	1
12390	AW00012390	I	3
12391	AW00012391	I	3
12392	AW00012392	I	2
12393	AW00012393	I	1
12394	AW00012394	I	3
12395	AW00012395	I	2
12396	AW00012396	I	1
12397	AW00012397	I	3
12398	AW00012398	I	3
12399	AW00012399	I	1
12400	AW00012400	I	1
12401	AW00012401	I	1
12402	AW00012402	I	3
12403	AW00012403	I	1
12404	AW00012404	I	3
12405	AW00012405	I	1
12406	AW00012406	I	1
12407	AW00012407	I	1
12408	AW00012408	I	1
12409	AW00012409	I	2
12410	AW00012410	I	2
12411	AW00012411	I	2
12412	AW00012412	I	2
12413	AW00012413	I	2
12414	AW00012414	I	2
12415	AW00012415	I	1
12416	AW00012416	I	1
12417	AW00012417	I	1
12418	AW00012418	I	2
12419	AW00012419	I	1
12420	AW00012420	I	1
12421	AW00012421	I	1
12422	AW00012422	I	1
12423	AW00012423	I	2
12424	AW00012424	I	1
12425	AW00012425	I	1
12426	AW00012426	I	1
12427	AW00012427	I	1
12428	AW00012428	I	1
12429	AW00012429	I	1
12430	AW00012430	I	4
12431	AW00012431	I	4
12432	AW00012432	I	1
12433	AW00012433	I	1
12434	AW00012434	I	1
12435	AW00012435	I	2
12436	AW00012436	I	1
12437	AW00012437	I	2
12438	AW00012438	I	2
12439	AW00012439	I	1
12440	AW00012440	I	2
12441	AW00012441	I	2
12442	AW00012442	I	2
12443	AW00012443	I	1
12444	AW00012444	I	4
12445	AW00012445	I	1
12446	AW00012446	I	2
12447	AW00012447	I	1
12448	AW00012448	I	2
12449	AW00012449	I	1
12450	AW00012450	I	2
12451	AW00012451	I	1
12452	AW00012452	I	2
12453	AW00012453	I	1
12454	AW00012454	I	1
12455	AW00012455	I	1
12456	AW00012456	I	1
12457	AW00012457	I	1
12458	AW00012458	I	1
12459	AW00012459	I	3
12460	AW00012460	I	3
12461	AW00012461	I	3
12462	AW00012462	I	3
12463	AW00012463	I	3
12464	AW00012464	I	2
12465	AW00012465	I	2
12466	AW00012466	I	1
12467	AW00012467	I	1
12468	AW00012468	I	2
12469	AW00012469	I	1
12470	AW00012470	I	1
12471	AW00012471	I	1
12472	AW00012472	I	1
12473	AW00012473	I	3
12474	AW00012474	I	2
12475	AW00012475	I	2
12476	AW00012476	I	2
12477	AW00012477	I	1
12478	AW00012478	I	1
12479	AW00012479	I	2
12480	AW00012480	I	2
12481	AW00012481	I	1
12482	AW00012482	I	1
12483	AW00012483	I	2
12484	AW00012484	I	2
12485	AW00012485	I	2
12486	AW00012486	I	3
12487	AW00012487	I	2
12488	AW00012488	I	1
12489	AW00012489	I	4
12490	AW00012490	I	3
12491	AW00012491	I	1
12492	AW00012492	I	3
12493	AW00012493	I	1
12494	AW00012494	I	2
12495	AW00012495	I	2
12496	AW00012496	I	1
12497	AW00012497	I	1
12498	AW00012498	I	1
12499	AW00012499	I	2
12500	AW00012500	I	2
12501	AW00012501	I	2
12502	AW00012502	I	2
12503	AW00012503	I	2
12504	AW00012504	I	1
12505	AW00012505	I	1
12506	AW00012506	I	1
12507	AW00012507	I	1
12508	AW00012508	I	1
12509	AW00012509	I	3
12510	AW00012510	I	3
12511	AW00012511	I	1
12512	AW00012512	I	1
12513	AW00012513	I	2
12514	AW00012514	I	1
12515	AW00012515	I	1
12516	AW00012516	I	1
12517	AW00012517	I	1
12518	AW00012518	I	1
12519	AW00012519	I	2
12520	AW00012520	I	2
12521	AW00012521	I	2
12522	AW00012522	I	2
12523	AW00012523	I	2
12524	AW00012524	I	1
12525	AW00012525	I	1
12526	AW00012526	I	3
12527	AW00012527	I	1
12528	AW00012528	I	1
12529	AW00012529	I	1
12530	AW00012530	I	4
12531	AW00012531	I	1
12532	AW00012532	I	4
12533	AW00012533	I	2
12534	AW00012534	I	1
12535	AW00012535	I	1
12536	AW00012536	I	1
12537	AW00012537	I	1
12538	AW00012538	I	1
12539	AW00012539	I	1
12540	AW00012540	I	2
12541	AW00012541	I	1
12542	AW00012542	I	1
12543	AW00012543	I	1
12544	AW00012544	I	1
12545	AW00012545	I	2
12546	AW00012546	I	2
12547	AW00012547	I	2
12548	AW00012548	I	2
12549	AW00012549	I	2
12550	AW00012550	I	2
12551	AW00012551	I	2
12552	AW00012552	I	1
12553	AW00012553	I	1
12554	AW00012554	I	2
12555	AW00012555	I	1
12556	AW00012556	I	1
12557	AW00012557	I	1
12558	AW00012558	I	1
12559	AW00012559	I	3
12560	AW00012560	I	3
