CustomerID	AccountNumber	CustomerType	AvgOrderValue
17279	AW00017279	I	3010.81
17308	AW00017308	I	3010.81
17329	AW00017329	I	3010.81
17352	AW00017352	I	3010.81
18218	AW00018218	I	3010.81
18220	AW00018220	I	3010.81
18244	AW00018244	I	3010.81
18245	AW00018245	I	3010.81
18252	AW00018252	I	3010.81
18254	AW00018254	I	3010.81
18275	AW00018275	I	3010.81
18307	AW00018307	I	3010.81
18337	AW00018337	I	3010.81
18469	AW00018469	I	3010.81
18470	AW00018470	I	3010.81
18486	AW00018486	I	3010.81
18487	AW00018487	I	3010.81
18495	AW00018495	I	3010.81
18693	AW00018693	I	3010.81
18716	AW00018716	I	3010.81
18735	AW00018735	I	3010.81
18737	AW00018737	I	3010.81
19083	AW00019083	I	3010.81
19094	AW00019094	I	3010.81
19561	AW00019561	I	3010.81
19594	AW00019594	I	3010.81
19621	AW00019621	I	3010.81
19783	AW00019783	I	3010.81
19784	AW00019784	I	3010.81
19786	AW00019786	I	3010.81
19797	AW00019797	I	3010.81
19948	AW00019948	I	3010.81
19951	AW00019951	I	3010.81
19966	AW00019966	I	3010.81
19968	AW00019968	I	3010.81
19974	AW00019974	I	3010.81
20238	AW00020238	I	3010.81
20244	AW00020244	I	3010.81
20450	AW00020450	I	3010.81
20610	AW00020610	I	3010.81
20611	AW00020611	I	3010.81
20624	AW00020624	I	3010.81
12843	AW00012843	I	3009.13
27919	AW00027919	I	3008.16
28193	AW00028193	I	3008.16
28224	AW00028224	I	3008.16
28250	AW00028250	I	3008.16
11299	AW00011299	I	3007.62
13511	AW00013511	I	3006.12
12018	AW00012018	I	3005.87
27636	AW00027636	I	3005.66
28078	AW00028078	I	3005.66
28131	AW00028131	I	3005.66
12079	AW00012079	I	3004.1
27668	AW00027668	I	3003.28
22182	AW00022182	I	3003.16
28061	AW00028061	I	3003.16
12118	AW00012118	I	3002.1
16495	AW00016495	I	3001.12
11282	AW00011282	I	2999.36
12755	AW00012755	I	2999.36
27615	AW00027615	I	2999.3
27616	AW00027616	I	2999.3
27918	AW00027918	I	2999.3
28240	AW00028240	I	2999.3
12041	AW00012041	I	2999.12
11539	AW00011539	I	2998.86
12103	AW00012103	I	2998.86
22121	AW00022121	I	2998.66
22233	AW00022233	I	2998.66
22881	AW00022881	I	2998.66
23113	AW00023113	I	2998.66
27606	AW00027606	I	2998.66
27646	AW00027646	I	2998.66
27662	AW00027662	I	2998.66
27667	AW00027667	I	2998.66
27669	AW00027669	I	2998.66
27671	AW00027671	I	2998.66
27920	AW00027920	I	2998.66
28065	AW00028065	I	2998.66
28066	AW00028066	I	2998.66
28067	AW00028067	I	2998.66
28070	AW00028070	I	2998.66
28076	AW00028076	I	2998.66
28156	AW00028156	I	2998.66
28158	AW00028158	I	2998.66
28190	AW00028190	I	2998.66
28191	AW00028191	I	2998.66
28264	AW00028264	I	2998.66
28268	AW00028268	I	2998.66
28285	AW00028285	I	2998.66
28296	AW00028296	I	2998.66
23114	AW00023114	I	2998.16
11796	AW00011796	I	2997.6
11934	AW00011934	I	2997.36
12083	AW00012083	I	2996.63
12105	AW00012105	I	2996.63
12143	AW00012143	I	2996.63
14155	AW00014155	I	2996.63
22232	AW00022232	I	2992.66
28038	AW00028038	I	2992.66
28196	AW00028196	I	2992.66
12784	AW00012784	I	2992.61
11854	AW00011854	I	2992.6
12084	AW00012084	I	2992.6
27623	AW00027623	I	2992.14
11270	AW00011270	I	2992.11
11773	AW00011773	I	2991.87
12171	AW00012171	I	2991.87
12613	AW00012613	I	2991.87
12437	AW00012437	I	2991.61
12779	AW00012779	I	2990.12
12789	AW00012789	I	2990.11
12141	AW00012141	I	2989.61
22247	AW00022247	I	2989.3
22765	AW00022765	I	2989.3
28159	AW00028159	I	2989.3
15621	AW00015621	I	2988.87
11939	AW00011939	I	2988.37
12026	AW00012026	I	2988.37
13691	AW00013691	I	2988.37
14158	AW00014158	I	2988.37
14861	AW00014861	I	2988.37
22234	AW00022234	I	2988.16
22373	AW00022373	I	2988.16
27617	AW00027617	I	2988.16
27670	AW00027670	I	2988.16
28234	AW00028234	I	2988.16
28246	AW00028246	I	2988.16
28257	AW00028257	I	2988.16
11272	AW00011272	I	2987.62
12042	AW00012042	I	2987.62
12078	AW00012078	I	2987.62
12167	AW00012167	I	2987.62
12279	AW00012279	I	2987.12
16638	AW00016638	I	2987.12
11271	AW00011271	I	2986.62
11541	AW00011541	I	2986.62
11780	AW00011780	I	2986.62
11810	AW00011810	I	2986.62
12053	AW00012053	I	2986.62
12071	AW00012071	I	2986.62
12261	AW00012261	I	2986.62
13514	AW00013514	I	2986.62
13536	AW00013536	I	2986.62
16623	AW00016623	I	2986.62
16630	AW00016630	I	2986.62
11797	AW00011797	I	2986.36
22109	AW00022109	I	2985.66
22251	AW00022251	I	2985.66
22889	AW00022889	I	2985.66
22901	AW00022901	I	2985.66
22976	AW00022976	I	2985.66
27621	AW00027621	I	2985.66
27625	AW00027625	I	2985.66
28030	AW00028030	I	2985.66
28071	AW00028071	I	2985.66
28154	AW00028154	I	2985.66
28297	AW00028297	I	2985.66
11671	AW00011671	I	2985.12
12030	AW00012030	I	2985.12
12418	AW00012418	I	2984.86
12198	AW00012198	I	2984.85
11925	AW00011925	I	2984.12
12221	AW00012221	I	2984.12
12254	AW00012254	I	2984.12
12285	AW00012285	I	2984.12
12395	AW00012395	I	2984.12
11688	AW00011688	I	2983.62
12219	AW00012219	I	2983.62
12886	AW00012886	I	2982.61
11307	AW00011307	I	2982.11
12265	AW00012265	I	2982.11
12711	AW00012711	I	2981.62
12094	AW00012094	I	2981.26
22120	AW00022120	I	2981.17
22877	AW00022877	I	2981.17
27641	AW00027641	I	2981.17
28062	AW00028062	I	2981.17
28064	AW00028064	I	2981.17
28083	AW00028083	I	2981.17
28155	AW00028155	I	2981.17
28247	AW00028247	I	2981.17
28273	AW00028273	I	2981.17
11727	AW00011727	I	2981.12
16494	AW00016494	I	2980.6
16496	AW00016496	I	2980.12
15620	AW00015620	I	2979.86
11528	AW00011528	I	2979.85
11626	AW00011626	I	2979.37
12181	AW00012181	I	2979.37
12898	AW00012898	I	2979.37
11540	AW00011540	I	2979.09
11599	AW00011599	I	2978.61
14975	AW00014975	I	2978.61
11275	AW00011275	I	2977.62
11654	AW00011654	I	2977.62
11839	AW00011839	I	2977.62
12450	AW00012450	I	2977.62
13783	AW00013783	I	2977.62
11286	AW00011286	I	2977.11
11818	AW00011818	I	2977.11
12208	AW00012208	I	2977.11
11217	AW00011217	I	2976.62
11798	AW00011798	I	2976.62
11813	AW00011813	I	2976.62
11955	AW00011955	I	2976.62
12256	AW00012256	I	2976.62
695	AW00000695	S	2976.41
12072	AW00012072	I	2975.59
12189	AW00012189	I	2975.12
12220	AW00012220	I	2975.12
12033	AW00012033	I	2974.62
16352	AW00016352	I	2974.24
11216	AW00011216	I	2974.12
11297	AW00011297	I	2974.12
11326	AW00011326	I	2974.12
11623	AW00011623	I	2974.12
11663	AW00011663	I	2974.12
11664	AW00011664	I	2974.12
11666	AW00011666	I	2974.12
11745	AW00011745	I	2974.12
11815	AW00011815	I	2974.12
11872	AW00011872	I	2974.12
12169	AW00012169	I	2974.12
12494	AW00012494	I	2974.12
12707	AW00012707	I	2974.12
12769	AW00012769	I	2974.12
12804	AW00012804	I	2974.12
12819	AW00012819	I	2974.12
12885	AW00012885	I	2974.12
13515	AW00013515	I	2974.12
13563	AW00013563	I	2974.12
13570	AW00013570	I	2974.12
13680	AW00013680	I	2974.12
14793	AW00014793	I	2974.12
12108	AW00012108	I	2973.1
12121	AW00012121	I	2973.1
11324	AW00011324	I	2972.62
12160	AW00012160	I	2972.62
13572	AW00013572	I	2972.62
12142	AW00012142	I	2972.6
12163	AW00012163	I	2972.36
12446	AW00012446	I	2972.36
11189	AW00011189	I	2972.11
11529	AW00011529	I	2972.1
12770	AW00012770	I	2971.75
11267	AW00011267	I	2971.62
12774	AW00012774	I	2971.62
13542	AW00013542	I	2971.62
15046	AW00015046	I	2971.62
11705	AW00011705	I	2970.27
12780	AW00012780	I	2970.27
13821	AW00013821	I	2970.27
12153	AW00012153	I	2969.12
14832	AW00014832	I	2969.12
16624	AW00016624	I	2969.12
11302	AW00011302	I	2969.1
12152	AW00012152	I	2968.86
12373	AW00012373	I	2968.86
12058	AW00012058	I	2968.1
11525	AW00011525	I	2967.77
11617	AW00011617	I	2967.77
12052	AW00012052	I	2967.77
12200	AW00012200	I	2967.77
12452	AW00012452	I	2967.77
13567	AW00013567	I	2967.77
11630	AW00011630	I	2966.63
11933	AW00011933	I	2966.63
12023	AW00012023	I	2966.63
12075	AW00012075	I	2966.63
12762	AW00012762	I	2966.63
13679	AW00013679	I	2966.63
16629	AW00016629	I	2966.63
11290	AW00011290	I	2966.62
11816	AW00011816	I	2966.62
11831	AW00011831	I	2966.62
12116	AW00012116	I	2966.62
12178	AW00012178	I	2966.62
12188	AW00012188	I	2966.62
12523	AW00012523	I	2966.62
12709	AW00012709	I	2966.62
12841	AW00012841	I	2966.62
13678	AW00013678	I	2966.62
13846	AW00013846	I	2966.62
16636	AW00016636	I	2966.37
11601	AW00011601	I	2966.11
13564	AW00013564	I	2966.11
11319	AW00011319	I	2965.12
11515	AW00011515	I	2965.12
11629	AW00011629	I	2965.12
11665	AW00011665	I	2965.12
11830	AW00011830	I	2965.12
12059	AW00012059	I	2965.12
12109	AW00012109	I	2965.12
12112	AW00012112	I	2965.12
12155	AW00012155	I	2965.12
12172	AW00012172	I	2965.12
12180	AW00012180	I	2965.12
12882	AW00012882	I	2965.12
14159	AW00014159	I	2965.12
16656	AW00016656	I	2965.12
11809	AW00011809	I	2964.62
12173	AW00012173	I	2964.62
12761	AW00012761	I	2964.62
12474	AW00012474	I	2964.12
13772	AW00013772	I	2964.12
26057	AW00026057	I	2963.75
12485	AW00012485	I	2961.74
11837	AW00011837	I	2961.62
11873	AW00011873	I	2961.62
12280	AW00012280	I	2961.62
12618	AW00012618	I	2961.62
13504	AW00013504	I	2961.62
13543	AW00013543	I	2961.62
14777	AW00014777	I	2961.62
12817	AW00012817	I	2961.26
12913	AW00012913	I	2961.26
13552	AW00013552	I	2961.26
11266	AW00011266	I	2961.12
11298	AW00011298	I	2961.12
11606	AW00011606	I	2961.12
11281	AW00011281	I	2960.59
11799	AW00011799	I	2960.59
12156	AW00012156	I	2960.12
12435	AW00012435	I	2960.12
11534	AW00011534	I	2959.86
12520	AW00012520	I	2959.86
11535	AW00011535	I	2959.6
16347	AW00016347	I	2959.25
12614	AW00012614	I	2959.12
13513	AW00013513	I	2959.12
13546	AW00013546	I	2959.12
16348	AW00016348	I	2959.12
12901	AW00012901	I	2958.62
13845	AW00013845	I	2958.62
15087	AW00015087	I	2958.62
11327	AW00011327	I	2957.77
11516	AW00011516	I	2957.77
11536	AW00011536	I	2957.77
11742	AW00011742	I	2957.77
12448	AW00012448	I	2957.77
12749	AW00012749	I	2957.77
12830	AW00012830	I	2957.77
16616	AW00016616	I	2957.77
11777	AW00011777	I	2957.76
12904	AW00012904	I	2957.76
11607	AW00011607	I	2956.62
11625	AW00011625	I	2956.62
11772	AW00011772	I	2956.62
11775	AW00011775	I	2956.62
12016	AW00012016	I	2956.62
12027	AW00012027	I	2956.62
12082	AW00012082	I	2956.62
12162	AW00012162	I	2956.62
12179	AW00012179	I	2956.62
12186	AW00012186	I	2956.62
12440	AW00012440	I	2956.62
12772	AW00012772	I	2956.62
13661	AW00013661	I	2956.62
14792	AW00014792	I	2956.62
15668	AW00015668	I	2956.62
14831	AW00014831	I	2956.36
11945	AW00011945	I	2955.27
11954	AW00011954	I	2955.27
12025	AW00012025	I	2955.27
14165	AW00014165	I	2955.27
11227	AW00011227	I	2955.11
11292	AW00011292	I	2955.11
13537	AW00013537	I	2955.11
13767	AW00013767	I	2955.11
11708	AW00011708	I	2954.25
12120	AW00012120	I	2954.13
12164	AW00012164	I	2954.13
12170	AW00012170	I	2954.13
12881	AW00012881	I	2954.13
13820	AW00013820	I	2954.13
11278	AW00011278	I	2954.12
11593	AW00011593	I	2954.12
11834	AW00011834	I	2954.12
12104	AW00012104	I	2954.12
12187	AW00012187	I	2954.12
12206	AW00012206	I	2954.12
12209	AW00012209	I	2954.12
12211	AW00012211	I	2954.12
12423	AW00012423	I	2954.12
12480	AW00012480	I	2954.12
12549	AW00012549	I	2954.12
12756	AW00012756	I	2954.12
12771	AW00012771	I	2954.12
12773	AW00012773	I	2954.12
12820	AW00012820	I	2954.12
13538	AW00013538	I	2954.12
13545	AW00013545	I	2954.12
13548	AW00013548	I	2954.12
14776	AW00014776	I	2954.12
15619	AW00015619	I	2954.12
16639	AW00016639	I	2954.12
16661	AW00016661	I	2954.12
11289	AW00011289	I	2952.74
11690	AW00011690	I	2952.12
12362	AW00012362	I	2952.12
14700	AW00014700	I	2952.12
12102	AW00012102	I	2951.6
16350	AW00016350	I	2951.6
11678	AW00011678	I	2950.27
11774	AW00011774	I	2950.27
11812	AW00011812	I	2950.27
11825	AW00011825	I	2950.27
11885	AW00011885	I	2950.27
12096	AW00012096	I	2950.27
12442	AW00012442	I	2950.27
12777	AW00012777	I	2950.27
12884	AW00012884	I	2950.27
13666	AW00013666	I	2950.27
14720	AW00014720	I	2950.27
15081	AW00015081	I	2950.27
16631	AW00016631	I	2950.27
16637	AW00016637	I	2950.27
16657	AW00016657	I	2950.27
11329	AW00011329	I	2949.13
11624	AW00011624	I	2949.13
11675	AW00011675	I	2949.13
11743	AW00011743	I	2949.13
11811	AW00011811	I	2949.13
11817	AW00011817	I	2949.13
11826	AW00011826	I	2949.13
12212	AW00012212	I	2949.13
12364	AW00012364	I	2949.13
12383	AW00012383	I	2949.13
12438	AW00012438	I	2949.13
12464	AW00012464	I	2949.13
12483	AW00012483	I	2949.13
12547	AW00012547	I	2949.13
12834	AW00012834	I	2949.13
12912	AW00012912	I	2949.13
12917	AW00012917	I	2949.13
13689	AW00013689	I	2949.13
15669	AW00015669	I	2949.13
16349	AW00016349	I	2949.13
16612	AW00016612	I	2949.13
16660	AW00016660	I	2949.13
11296	AW00011296	I	2948.76
11886	AW00011886	I	2948.76
12069	AW00012069	I	2948.76
16607	AW00016607	I	2948.76
11683	AW00011683	I	2948.62
11924	AW00011924	I	2948.62
12915	AW00012915	I	2948.09
15088	AW00015088	I	2948.09
11538	AW00011538	I	2947.62
11591	AW00011591	I	2947.62
12151	AW00012151	I	2947.62
15089	AW00015089	I	2947.62
16620	AW00016620	I	2947.62
12190	AW00012190	I	2945.26
11274	AW00011274	I	2944.12
11522	AW00011522	I	2944.12
11937	AW00011937	I	2944.12
12110	AW00012110	I	2944.12
12522	AW00012522	I	2944.12
12561	AW00012561	I	2944.12
12849	AW00012849	I	2944.12
13847	AW00013847	I	2944.12
15083	AW00015083	I	2944.12
12255	AW00012255	I	2941.62
12717	AW00012717	I	2941.62
12866	AW00012866	I	2941.62
11303	AW00011303	I	2937.77
11531	AW00011531	I	2937.77
11592	AW00011592	I	2937.77
11628	AW00011628	I	2937.77
12184	AW00012184	I	2937.77
12207	AW00012207	I	2937.77
12441	AW00012441	I	2937.77
12468	AW00012468	I	2937.77
12883	AW00012883	I	2937.77
14705	AW00014705	I	2937.77
11129	AW00011129	I	2936.63
11291	AW00011291	I	2936.63
11317	AW00011317	I	2936.63
11537	AW00011537	I	2936.63
11611	AW00011611	I	2936.63
11696	AW00011696	I	2936.63
11778	AW00011778	I	2936.63
11779	AW00011779	I	2936.63
11956	AW00011956	I	2936.63
11983	AW00011983	I	2936.63
12076	AW00012076	I	2936.63
12174	AW00012174	I	2936.63
12217	AW00012217	I	2936.63
12267	AW00012267	I	2936.63
12290	AW00012290	I	2936.63
13687	AW00013687	I	2936.63
14794	AW00014794	I	2936.63
16351	AW00016351	I	2936.63
16658	AW00016658	I	2936.63
16659	AW00016659	I	2936.63
583	AW00000583	S	2934.97
26018	AW00026018	I	2934.52
26041	AW00026041	I	2930.49
296	AW00000296	S	2930.1
26114	AW00026114	I	2926.51
25990	AW00025990	I	2923.52
26096	AW00026096	I	2921.77
159	AW00000159	S	2919.08
26056	AW00026056	I	2919.02
26058	AW00026058	I	2919.02
26061	AW00026061	I	2919.02
11380	AW00011380	I	2918.95
26066	AW00026066	I	2916.01
26091	AW00026091	I	2914.01
25872	AW00025872	I	2909.52
25924	AW00025924	I	2909.52
25962	AW00025962	I	2909.52
25974	AW00025974	I	2909.52
25980	AW00025980	I	2909.52
25982	AW00025982	I	2909.52
26090	AW00026090	I	2909.52
19997	AW00019997	I	2907.49
25978	AW00025978	I	2906.52
25943	AW00025943	I	2904.01
19844	AW00019844	I	2903.96
25975	AW00025975	I	2903.51
26107	AW00026107	I	2900.16
313	AW00000313	S	2900.01
25868	AW00025868	I	2899.02
26089	AW00026089	I	2899.02
26012	AW00026012	I	2897.02
26060	AW00026060	I	2897.02
26083	AW00026083	I	2897.02
26111	AW00026111	I	2897.02
26112	AW00026112	I	2897.02
26116	AW00026116	I	2897.02
25901	AW00025901	I	2896.52
25973	AW00025973	I	2896.52
26098	AW00026098	I	2896.52
25867	AW00025867	I	2892.03
25979	AW00025979	I	2892.03
26055	AW00026055	I	2892.03
25972	AW00025972	I	2890.5
674	AW00000674	S	2886.53
25903	AW00025903	I	2886.52
26097	AW00026097	I	2886.52
20034	AW00020034	I	2884.98
26011	AW00026011	I	2884.02
26070	AW00026070	I	2884.02
26075	AW00026075	I	2884.02
26082	AW00026082	I	2884.02
26084	AW00026084	I	2884.02
26106	AW00026106	I	2884.02
19830	AW00019830	I	2882.96
25891	AW00025891	I	2879.53
25976	AW00025976	I	2879.53
26042	AW00026042	I	2879.53
26110	AW00026110	I	2879.53
11332	AW00011332	I	2877.48
20182	AW00020182	I	2874.98
11338	AW00011338	I	2872.47
11335	AW00011335	I	2872.12
11395	AW00011395	I	2864.98
501	AW00000501	S	2860.88
19855	AW00019855	I	2854.98
20035	AW00020035	I	2847.49
13600	AW00013600	I	2820.08
316	AW00000316	S	2819.3
14427	AW00014427	I	2817.09
15106	AW00015106	I	2807.09
14775	AW00014775	I	2801.43
14429	AW00014429	I	2798.1
15692	AW00015692	I	2797.43
15097	AW00015097	I	2792.36
13602	AW00013602	I	2792.09
13583	AW00013583	I	2791.76
13581	AW00013581	I	2791.6
13585	AW00013585	I	2789.43
14940	AW00014940	I	2789.18
14939	AW00014939	I	2789.1
13584	AW00013584	I	2787.1
14207	AW00014207	I	2787.1
13591	AW00013591	I	2785.09
14830	AW00014830	I	2782.09
15691	AW00015691	I	2780.43
14425	AW00014425	I	2777.43
13576	AW00013576	I	2776.93
14181	AW00014181	I	2775.44
15695	AW00015695	I	2774.75
14183	AW00014183	I	2773.77
14428	AW00014428	I	2773.77
11767	AW00011767	I	2773.17
14426	AW00014426	I	2773.1
14189	AW00014189	I	2772.44
14195	AW00014195	I	2772.1
14198	AW00014198	I	2769.53
322	AW00000322	S	2769.37
13590	AW00013590	I	2768.77
15080	AW00015080	I	2768.43
14191	AW00014191	I	2767.1
15118	AW00015118	I	2767.1
15354	AW00015354	I	2765.76
11112	AW00011112	I	2765.01
11766	AW00011766	I	2760.16
300	AW00000300	S	2758.96
12338	AW00012338	I	2755
11101	AW00011101	I	2754.17
11900	AW00011900	I	2752.34
12003	AW00012003	I	2752.17
237	AW00000237	S	2750.98
11451	AW00011451	I	2749.83
11995	AW00011995	I	2749.67
11000	AW00011000	I	2749.66
11058	AW00011058	I	2749.34
11901	AW00011901	I	2749.34
11986	AW00011986	I	2748.41
11109	AW00011109	I	2748.34
11120	AW00011120	I	2747.5
11446	AW00011446	I	2745.67
11443	AW00011443	I	2745
11762	AW00011762	I	2742.67
11456	AW00011456	I	2741.49
11054	AW00011054	I	2741.01
11894	AW00011894	I	2741
11343	AW00011343	I	2740.66
11099	AW00011099	I	2738.66
11751	AW00011751	I	2738.34
11904	AW00011904	I	2738.17
12039	AW00012039	I	2737.67
11977	AW00011977	I	2737.5
11457	AW00011457	I	2737.16
11007	AW00011007	I	2737
11056	AW00011056	I	2735.83
11918	AW00011918	I	2735
11080	AW00011080	I	2734.67
12010	AW00012010	I	2734.5
11897	AW00011897	I	2734.34
11004	AW00011004	I	2732
11147	AW00011147	I	2731.83
12009	AW00012009	I	2731.83
162	AW00000162	S	2731.51
11072	AW00011072	I	2731.33
11341	AW00011341	I	2730.67
11899	AW00011899	I	2729.83
208	AW00000208	S	2728.43
11117	AW00011117	I	2728.33
11452	AW00011452	I	2727.68
12000	AW00012000	I	2727.67
11103	AW00011103	I	2727.5
11093	AW00011093	I	2726.67
11898	AW00011898	I	2726.34
11916	AW00011916	I	2726.17
11453	AW00011453	I	2725.66
12655	AW00012655	I	2724.9
11964	AW00011964	I	2724.51
11450	AW00011450	I	2724.42
11104	AW00011104	I	2724.34
11969	AW00011969	I	2724.34
11100	AW00011100	I	2724.17
11919	AW00011919	I	2723.84
11107	AW00011107	I	2723.67
11077	AW00011077	I	2723.01
11994	AW00011994	I	2723.01
11952	AW00011952	I	2723
11055	AW00011055	I	2722.67
11914	AW00011914	I	2721.99
11472	AW00011472	I	2721.94
11070	AW00011070	I	2721.85
11990	AW00011990	I	2721.34
11754	AW00011754	I	2721.18
11333	AW00011333	I	2721.1
11337	AW00011337	I	2720.67
11394	AW00011394	I	2720.66
11381	AW00011381	I	2720.34
11076	AW00011076	I	2719.68
11465	AW00011465	I	2719.35
11095	AW00011095	I	2719.34
11491	AW00011491	I	2719.34
11920	AW00011920	I	2718.77
11905	AW00011905	I	2718.66
11334	AW00011334	I	2718.01
13263	AW00013263	I	2718.01
11060	AW00011060	I	2717.67
11967	AW00011967	I	2717.67
11906	AW00011906	I	2717
11761	AW00011761	I	2716.5
11895	AW00011895	I	2716.35
11750	AW00011750	I	2716.01
12002	AW00012002	I	2715.11
11482	AW00011482	I	2714.34
11765	AW00011765	I	2714.34
11915	AW00011915	I	2714.33
11455	AW00011455	I	2714.01
11459	AW00011459	I	2713.78
11989	AW00011989	I	2713.18
11003	AW00011003	I	2713.1
11768	AW00011768	I	2713.01
11460	AW00011460	I	2712.51
12337	AW00012337	I	2712.34
11111	AW00011111	I	2712.33
11444	AW00011444	I	2712.01
11907	AW00011907	I	2711.78
11011	AW00011011	I	2711.01
11448	AW00011448	I	2710.67
11052	AW00011052	I	2710.44
11993	AW00011993	I	2710.44
11449	AW00011449	I	2710.11
11061	AW00011061	I	2709.67
11124	AW00011124	I	2709.67
11764	AW00011764	I	2709.67
11464	AW00011464	I	2709.5
11991	AW00011991	I	2709.34
12323	AW00012323	I	2709.22
11489	AW00011489	I	2709.17
11108	AW00011108	I	2708.01
11893	AW00011893	I	2707.68
11992	AW00011992	I	2707.68
12333	AW00012333	I	2707.3
11005	AW00011005	I	2707.11
11917	AW00011917	I	2707.11
11344	AW00011344	I	2706.6
11006	AW00011006	I	2706.34
11892	AW00011892	I	2706.34
11896	AW00011896	I	2705.99
11462	AW00011462	I	2705.44
11002	AW00011002	I	2704.68
11398	AW00011398	I	2704.68
12004	AW00012004	I	2704.68
11910	AW00011910	I	2704.34
12001	AW00012001	I	2704.34
12650	AW00012650	I	2703.41
11092	AW00011092	I	2703.34
11903	AW00011903	I	2702.68
11008	AW00011008	I	2702.1
11909	AW00011909	I	2701.77
11069	AW00011069	I	2701.35
12631	AW00012631	I	2699.88
11097	AW00011097	I	2699.68
11445	AW00011445	I	2699.34
11105	AW00011105	I	2698.66
11912	AW00011912	I	2698.44
12632	AW00012632	I	2698.32
11110	AW00011110	I	2697.68
12332	AW00012332	I	2697.38
11009	AW00011009	I	2697.11
11488	AW00011488	I	2696.78
11454	AW00011454	I	2696.35
11461	AW00011461	I	2696.35
11010	AW00011010	I	2696.01
11057	AW00011057	I	2696.01
11151	AW00011151	I	2695.77
11976	AW00011976	I	2695.77
13405	AW00013405	I	2694.65
11106	AW00011106	I	2693.02
11908	AW00011908	I	2693.02
11968	AW00011968	I	2693.02
11353	AW00011353	I	2692.67
11447	AW00011447	I	2692.67
11756	AW00011756	I	2692.67
11988	AW00011988	I	2692.67
11075	AW00011075	I	2689.34
11351	AW00011351	I	2689.34
11963	AW00011963	I	2689.34
20429	AW00020429	I	2688.88
19592	AW00019592	I	2688.62
11096	AW00011096	I	2687.68
195	AW00000195	S	2687.34
18739	AW00018739	I	2685.87
11759	AW00011759	I	2684.68
562	AW00000562	S	2679.47
19557	AW00019557	I	2679.12
18701	AW00018701	I	2678.87
20241	AW00020241	I	2673.62
23486	AW00023486	I	2671.62
20216	AW00020216	I	2669.37
18468	AW00018468	I	2666.62
18702	AW00018702	I	2666.62
18721	AW00018721	I	2666.62
18722	AW00018722	I	2666.62
18729	AW00018729	I	2666.62
19563	AW00019563	I	2666.62
20211	AW00020211	I	2666.62
20249	AW00020249	I	2666.62
20264	AW00020264	I	2666.62
22998	AW00022998	I	2664.62
18700	AW00018700	I	2664.12
20284	AW00020284	I	2664.12
12301	AW00012301	I	2659.08
12132	AW00012132	I	2658.85
23378	AW00023378	I	2658.62
18698	AW00018698	I	2657.12
18703	AW00018703	I	2657.12
18726	AW00018726	I	2657.12
18767	AW00018767	I	2657.12
18768	AW00018768	I	2657.12
19562	AW00019562	I	2657.12
19601	AW00019601	I	2657.12
19605	AW00019605	I	2657.12
19652	AW00019652	I	2657.12
19653	AW00019653	I	2657.12
20260	AW00020260	I	2657.12
