CustomerID	AccountNumber	CustomerType	OrderCount	TotalSales
11485	AW00011485	I	3	7048.3
412	AW00000412	S	5	7047.6
18177	AW00018177	I	3	7043.56
11999	AW00011999	I	3	7043.27
14976	AW00014976	I	3	7040.61
11997	AW00011997	I	3	7029.78
15626	AW00015626	I	3	7029.07
12007	AW00012007	I	3	7023.78
11549	AW00011549	I	3	7023.77
13012	AW00013012	I	3	7017.44
14773	AW00014773	I	3	7015.61
17825	AW00017825	I	3	7015.55
11496	AW00011496	I	3	7013.79
14790	AW00014790	I	3	7004.57
16298	AW00016298	I	3	7000.87
16603	AW00016603	I	3	7000.55
15637	AW00015637	I	3	6999.57
15084	AW00015084	I	3	6999.09
14424	AW00014424	I	3	6998.86
17199	AW00017199	I	3	6997.56
16588	AW00016588	I	3	6994.58
16575	AW00016575	I	3	6994.57
15624	AW00015624	I	3	6989.58
17811	AW00017811	I	3	6989.58
17225	AW00017225	I	3	6986.87
11388	AW00011388	I	3	6986.75
12005	AW00012005	I	3	6984.81
18127	AW00018127	I	3	6982.07
14931	AW00014931	I	3	6980.85
17207	AW00017207	I	3	6979.56
15926	AW00015926	I	3	6978.56
17192	AW00017192	I	3	6977.58
15117	AW00015117	I	3	6974.56
15697	AW00015697	I	3	6974.54
17202	AW00017202	I	3	6974.06
15687	AW00015687	I	3	6973.87
11494	AW00011494	I	3	6973.81
18141	AW00018141	I	3	6972.86
15699	AW00015699	I	3	6969.57
11400	AW00011400	I	3	6967.78
14031	AW00014031	I	3	6964.42
15684	AW00015684	I	3	6963.07
398	AW00000398	S	6	6962.38
13625	AW00013625	I	3	6962.14
11998	AW00011998	I	3	6962.1
15928	AW00015928	I	3	6960.08
11468	AW00011468	I	3	6959.82
11387	AW00011387	I	3	6958.8
11493	AW00011493	I	3	6958.8
15086	AW00015086	I	3	6958.57
12216	AW00012216	I	3	6955.41
17185	AW00017185	I	3	6954.57
16826	AW00016826	I	3	6953.58
15100	AW00015100	I	3	6952.58
17203	AW00017203	I	3	6952.53
17182	AW00017182	I	3	6950.6
16205	AW00016205	I	3	6950.57
16262	AW00016262	I	3	6949.57
673	AW00000673	S	7	6947.53
18126	AW00018126	I	3	6945.58
15929	AW00015929	I	3	6944.58
17181	AW00017181	I	3	6944.58
15627	AW00015627	I	3	6943.58
15101	AW00015101	I	3	6943.55
16203	AW00016203	I	3	6939.87
16824	AW00016824	I	3	6938.59
19032	AW00019032	I	3	6938.58
17103	AW00017103	I	3	6935.08
15927	AW00015927	I	3	6932.9
15933	AW00015933	I	3	6931.88
18147	AW00018147	I	3	6930.59
18135	AW00018135	I	3	6921.58
16286	AW00016286	I	3	6920.61
15114	AW00015114	I	3	6918.87
16199	AW00016199	I	3	6917.59
16307	AW00016307	I	3	6917.59
17093	AW00017093	I	3	6917.59
15702	AW00015702	I	3	6917.54
12988	AW00012988	I	3	6915.44
17220	AW00017220	I	3	6914.85
18160	AW00018160	I	3	6914.59
12335	AW00012335	I	3	6912.6
12702	AW00012702	I	3	6911.1
16309	AW00016309	I	3	6910.59
12222	AW00012222	I	3	6909.1
13626	AW00013626	I	3	6909.09
17218	AW00017218	I	3	6907.56
18168	AW00018168	I	3	6907.55
16448	AW00016448	I	3	6906.89
13082	AW00013082	I	3	6906.39
12348	AW00012348	I	3	6906.09
14030	AW00014030	I	3	6905.47
15693	AW00015693	I	3	6904.6
18136	AW00018136	I	3	6904.6
12685	AW00012685	I	3	6904.11
13407	AW00013407	I	3	6904.1
12239	AW00012239	I	3	6901.42
16595	AW00016595	I	3	6901.38
17191	AW00017191	I	3	6895.61
13104	AW00013104	I	3	6894.44
12684	AW00012684	I	3	6893.08
12703	AW00012703	I	3	6891.12
12215	AW00012215	I	3	6890.73
16297	AW00016297	I	3	6889.61
13629	AW00013629	I	3	6889.11
13955	AW00013955	I	3	6888.44
12647	AW00012647	I	3	6886.6
13132	AW00013132	I	3	6880.62
12680	AW00012680	I	3	6880.1
13965	AW00013965	I	3	6872.39
11609	AW00011609	I	3	6872.11
13616	AW00013616	I	3	6872.06
13960	AW00013960	I	3	6871.74
13122	AW00013122	I	3	6871.43
18158	AW00018158	I	3	6869.61
12701	AW00012701	I	3	6868.44
12688	AW00012688	I	3	6867.44
14941	AW00014941	I	3	6865.57
12339	AW00012339	I	3	6865.46
13091	AW00013091	I	3	6864.95
12346	AW00012346	I	3	6864.46
12686	AW00012686	I	3	6864.46
13644	AW00013644	I	3	6864.46
12658	AW00012658	I	3	6863.44
13076	AW00013076	I	3	6862.14
12700	AW00012700	I	3	6860.44
12653	AW00012653	I	3	6860.09
12676	AW00012676	I	3	6859.46
14032	AW00014032	I	3	6859.43
13959	AW00013959	I	3	6858.42
12994	AW00012994	I	3	6855.44
13139	AW00013139	I	3	6854.45
12705	AW00012705	I	3	6854.11
12706	AW00012706	I	3	6851.41
12995	AW00012995	I	3	6850.58
13078	AW00013078	I	3	6850.46
13620	AW00013620	I	3	6848.07
12645	AW00012645	I	3	6847.76
12689	AW00012689	I	3	6846.92
12637	AW00012637	I	3	6845.12
13251	AW00013251	I	3	6844.42
13080	AW00013080	I	3	6844.41
13075	AW00013075	I	3	6843.94
13646	AW00013646	I	3	6843.6
13970	AW00013970	I	3	6843.14
13103	AW00013103	I	3	6842.6
13966	AW00013966	I	3	6842.12
13622	AW00013622	I	3	6841.43
13953	AW00013953	I	3	6840.75
12341	AW00012341	I	3	6840.62
12999	AW00012999	I	3	6840.46
12668	AW00012668	I	3	6839.46
13160	AW00013160	I	3	6839.46
12347	AW00012347	I	3	6839.12
13958	AW00013958	I	3	6838.64
13632	AW00013632	I	3	6838.46
12342	AW00012342	I	3	6838.12
12644	AW00012644	I	3	6838.12
13113	AW00013113	I	3	6832.41
13638	AW00013638	I	3	6832.12
13636	AW00013636	I	3	6831.76
14020	AW00014020	I	3	6831.76
13051	AW00013051	I	3	6831.74
13117	AW00013117	I	3	6831.42
12674	AW00012674	I	3	6829.47
12990	AW00012990	I	3	6829.47
13119	AW00013119	I	3	6829.45
12263	AW00012263	I	3	6829.38
12630	AW00012630	I	3	6825.46
12210	AW00012210	I	3	6825.45
13630	AW00013630	I	3	6824.73
12317	AW00012317	I	3	6823.42
13129	AW00013129	I	3	6823.15
12693	AW00012693	I	3	6820.47
13252	AW00013252	I	3	6820.46
13411	AW00013411	I	3	6819.46
14038	AW00014038	I	3	6819.12
13011	AW00013011	I	3	6819.11
12355	AW00012355	I	3	6818.11
12648	AW00012648	I	3	6817.6
13128	AW00013128	I	3	6817.14
12989	AW00012989	I	3	6817.12
13631	AW00013631	I	3	6817.12
13645	AW00013645	I	3	6817.12
13126	AW00013126	I	3	6815.08
12667	AW00012667	I	3	6813.12
13133	AW00013133	I	3	6813.12
12675	AW00012675	I	3	6812.77
13090	AW00013090	I	3	6812.42
13649	AW00013649	I	3	6812.13
13404	AW00013404	I	3	6812.12
13651	AW00013651	I	3	6812.12
12356	AW00012356	I	3	6810.13
14033	AW00014033	I	3	6809.96
12318	AW00012318	I	3	6808.15
12996	AW00012996	I	3	6808.15
14039	AW00014039	I	3	6808.13
13619	AW00013619	I	3	6808.1
13114	AW00013114	I	3	6807.45
13964	AW00013964	I	3	6806.45
11575	AW00011575	I	3	6806.12
12687	AW00012687	I	3	6805.47
14045	AW00014045	I	3	6804.13
12214	AW00012214	I	3	6803.92
13633	AW00013633	I	3	6803.14
12315	AW00012315	I	3	6803.13
12671	AW00012671	I	3	6802.13
12683	AW00012683	I	3	6801.45
13254	AW00013254	I	3	6801.13
13089	AW00013089	I	3	6800.45
12316	AW00012316	I	3	6799.45
13000	AW00013000	I	3	6799.45
13643	AW00013643	I	3	6799.45
13001	AW00013001	I	3	6799.43
12699	AW00012699	I	3	6798.13
13130	AW00013130	I	3	6797.15
12354	AW00012354	I	3	6797.13
14949	AW00014949	I	3	6795.6
11612	AW00011612	I	3	6795.12
15059	AW00015059	I	3	6793.54
13647	AW00013647	I	3	6793.15
13408	AW00013408	I	3	6792.12
12328	AW00012328	I	3	6792.11
12350	AW00012350	I	3	6791.75
12669	AW00012669	I	3	6791.1
11568	AW00011568	I	3	6789.46
12358	AW00012358	I	3	6787.76
12634	AW00012634	I	3	6787.76
12698	AW00012698	I	3	6786.75
11610	AW00011610	I	3	6786.44
11604	AW00011604	I	3	6786.12
12677	AW00012677	I	3	6785.47
12670	AW00012670	I	3	6785.13
12694	AW00012694	I	3	6785.13
12681	AW00012681	I	3	6784.13
13115	AW00013115	I	3	6779.42
13637	AW00013637	I	3	6777.13
13253	AW00013253	I	3	6774.45
13135	AW00013135	I	3	6773.14
13081	AW00013081	I	3	6772.15
12349	AW00012349	I	3	6772.14
13971	AW00013971	I	3	6772.13
11259	AW00011259	I	3	6770.6
12673	AW00012673	I	3	6768.14
13650	AW00013650	I	3	6768.14
11603	AW00011603	I	3	6767.14
13077	AW00013077	I	3	6766.63
12353	AW00012353	I	3	6765.46
13123	AW00013123	I	3	6765.44
13648	AW00013648	I	3	6765.44
13618	AW00013618	I	3	6763.15
13006	AW00013006	I	3	6762.15
12987	AW00012987	I	3	6759.47
11263	AW00011263	I	3	6754.06
12340	AW00012340	I	3	6752.13
12640	AW00012640	I	3	6752.13
13079	AW00013079	I	3	6752.13
14146	AW00014146	I	3	6750.56
12360	AW00012360	I	3	6750.48
15056	AW00015056	I	3	6749.05
14846	AW00014846	I	3	6744.57
11191	AW00011191	I	3	6743.58
13131	AW00013131	I	3	6737.15
15440	AW00015440	I	3	6736.56
14702	AW00014702	I	3	6729.57
14847	AW00014847	I	3	6725.57
11171	AW00011171	I	3	6716.55
11175	AW00011175	I	3	6710.55
14950	AW00014950	I	3	6709.59
14928	AW00014928	I	3	6706.57
14991	AW00014991	I	3	6706.57
14150	AW00014150	I	3	6705.59
11090	AW00011090	I	3	6704.08
14984	AW00014984	I	3	6699.57
14843	AW00014843	I	3	6690.58
15048	AW00015048	I	3	6690.58
14771	AW00014771	I	3	6689.58
11224	AW00011224	I	3	6685.59
11252	AW00011252	I	3	6685.56
15062	AW00015062	I	3	6684.59
14697	AW00014697	I	3	6684.58
14160	AW00014160	I	3	6679.7
14833	AW00014833	I	3	6679.6
14770	AW00014770	I	3	6679.59
51	AW00000051	S	3	6678.11
11257	AW00011257	I	3	6677.38
15078	AW00015078	I	3	6675.6
14778	AW00014778	I	3	6673.53
15077	AW00015077	I	3	6673.53
15047	AW00015047	I	3	6669.57
14525	AW00014525	I	3	6665.58
14712	AW00014712	I	3	6660.59
14947	AW00014947	I	3	6658.58
14937	AW00014937	I	3	6652.89
11261	AW00011261	I	3	6650.6
14157	AW00014157	I	3	6650.6
15051	AW00015051	I	3	6650.6
15453	AW00015453	I	3	6650.6
14929	AW00014929	I	3	6646.58
15058	AW00015058	I	3	6639.58
11039	AW00011039	I	3	6636.58
13841	AW00013841	I	3	6624.6
11046	AW00011046	I	3	6616.81
14171	AW00014171	I	3	6615.7
15923	AW00015923	I	3	6592.78
11027	AW00011027	I	3	6591.57
488	AW00000488	S	3	6587.38
11047	AW00011047	I	3	6582.33
11025	AW00011025	I	3	6576.8
11026	AW00011026	I	3	6575.79
14163	AW00014163	I	3	6567.02
11029	AW00011029	I	3	6565.29
15921	AW00015921	I	3	6549.29
13541	AW00013541	I	3	6536.69
13771	AW00013771	I	3	6535.69
11018	AW00011018	I	3	6533.28
13540	AW00013540	I	3	6528.18
11032	AW00011032	I	3	6525.56
13822	AW00013822	I	3	6523.21
12805	AW00012805	I	3	6522.22
11044	AW00011044	I	3	6515.3
13782	AW00013782	I	3	6512.19
13685	AW00013685	I	3	6509.69
13559	AW00013559	I	3	6508.71
12754	AW00012754	I	3	6503.2
13558	AW00013558	I	3	6500.22
12398	AW00012398	I	3	6498.72
11048	AW00011048	I	3	6498.24
13556	AW00013556	I	3	6497.21
14161	AW00014161	I	3	6497.21
11033	AW00011033	I	3	6495.29
13686	AW00013686	I	3	6493.24
12750	AW00012750	I	3	6491.73
11034	AW00011034	I	3	6491.32
12607	AW00012607	I	3	6489.51
13697	AW00013697	I	3	6485.67
14164	AW00014164	I	3	6484.71
13555	AW00013555	I	3	6484.45
12620	AW00012620	I	3	6481.02
11031	AW00011031	I	3	6478.6
11028	AW00011028	I	3	6474.62
14162	AW00014162	I	3	6473.7
11030	AW00011030	I	3	6471.32
12621	AW00012621	I	3	6471.21
13607	AW00013607	I	3	6465.03
14713	AW00014713	I	3	6461.71
13560	AW00013560	I	3	6453.23
11035	AW00011035	I	3	6451.31
12510	AW00012510	I	3	6441.02
11038	AW00011038	I	3	6437.33
14774	AW00014774	I	3	6434.74
11017	AW00011017	I	3	6434.31
13770	AW00013770	I	3	6428.23
150	AW00000150	S	3	6417.11
400	AW00000400	S	4	6407.89
615	AW00000615	S	6	6384
11001	AW00011001	I	3	6383.88
15710	AW00015710	I	3	6316.5
30	AW00000030	S	8	6287.78
635	AW00000635	S	4	6278.42
15700	AW00015700	I	3	6247.53
15920	AW00015920	I	3	6247.52
15688	AW00015688	I	3	6221.52
168	AW00000168	S	3	6221.05
19614	AW00019614	I	2	6217.21
350	AW00000350	S	1	6214.26
20452	AW00020452	I	2	6156.7
18696	AW00018696	I	2	6149.57
18336	AW00018336	I	2	6145.07
20622	AW00020622	I	2	6139.59
18746	AW00018746	I	2	6135.09
18338	AW00018338	I	2	6124.58
18242	AW00018242	I	2	6121.71
18496	AW00018496	I	2	6121.71
19960	AW00019960	I	2	6120.11
18297	AW00018297	I	2	6119.59
28259	AW00028259	I	2	6118.61
17351	AW00017351	I	2	6117.69
18296	AW00018296	I	2	6117.69
19560	AW00019560	I	2	6117.69
20609	AW00020609	I	2	6117.69
20621	AW00020621	I	2	6117.69
28194	AW00028194	I	2	6114.81
18269	AW00018269	I	2	6113.2
19555	AW00019555	I	2	6110.6
18276	AW00018276	I	2	6106.6
18273	AW00018273	I	2	6104.21
18268	AW00018268	I	2	6102.19
16740	AW00016740	I	2	6099.1
19970	AW00019970	I	2	6099.1
18240	AW00018240	I	2	6098.58
18710	AW00018710	I	2	6098.58
19794	AW00019794	I	2	6098.58
18709	AW00018709	I	2	6098.54
19950	AW00019950	I	2	6098.54
18928	AW00018928	I	2	6095.08
19595	AW00019595	I	2	6095.08
17285	AW00017285	I	2	6093.2
18188	AW00018188	I	2	6093.2
18214	AW00018214	I	2	6093.2
18288	AW00018288	I	2	6093.2
18484	AW00018484	I	2	6093.2
19084	AW00019084	I	2	6093.2
19089	AW00019089	I	2	6093.2
19602	AW00019602	I	2	6093.2
19609	AW00019609	I	2	6093.2
19613	AW00019613	I	2	6093.2
20228	AW00020228	I	2	6093.2
20239	AW00020239	I	2	6093.2
20616	AW00020616	I	2	6093.2
20623	AW00020623	I	2	6093.2
16703	AW00016703	I	2	6090.59
16713	AW00016713	I	2	6090.59
18309	AW00018309	I	2	6090.59
18908	AW00018908	I	2	6090.59
19096	AW00019096	I	2	6090.59
19979	AW00019979	I	2	6090.59
17280	AW00017280	I	2	6089.59
18207	AW00018207	I	2	6089.59
18738	AW00018738	I	2	6089.59
18747	AW00018747	I	2	6089.59
19782	AW00019782	I	2	6089.59
19790	AW00019790	I	2	6089.59
20217	AW00020217	I	2	6089.59
20245	AW00020245	I	2	6085.59
20444	AW00020444	I	2	6085.59
17984	AW00017984	I	3	6083.17
16688	AW00016688	I	2	6081.1
18281	AW00018281	I	2	6081.1
18489	AW00018489	I	2	6081.1
11741	AW00011741	I	2	6079.24
11776	AW00011776	I	2	6079.24
20445	AW00020445	I	2	6078.71
19785	AW00019785	I	2	6076.61
11323	AW00011323	I	2	6074.54
16687	AW00016687	I	2	6070.59
16743	AW00016743	I	2	6070.59
16744	AW00016744	I	2	6070.59
17502	AW00017502	I	2	6070.59
18213	AW00018213	I	2	6070.59
18277	AW00018277	I	2	6070.59
18691	AW00018691	I	2	6070.59
20242	AW00020242	I	2	6068.45
18255	AW00018255	I	2	6067.2
20226	AW00020226	I	2	6067.2
18485	AW00018485	I	2	6063.21
28243	AW00028243	I	2	6060.83
16693	AW00016693	I	2	6060.5
17051	AW00017051	I	2	6060.5
18706	AW00018706	I	2	6060.5
18931	AW00018931	I	2	6060.5
19568	AW00019568	I	2	6060.5
19956	AW00019956	I	2	6060.5
19978	AW00019978	I	2	6060.5
20220	AW00020220	I	2	6060.5
20612	AW00020612	I	2	6060.5
20615	AW00020615	I	2	6060.5
20629	AW00020629	I	2	6060.5
22995	AW00022995	I	2	6060.5
15614	AW00015614	I	2	6059.18
11295	AW00011295	I	2	6058.25
18241	AW00018241	I	2	6058.21
18243	AW00018243	I	2	6058.21
18250	AW00018250	I	2	6058.21
19576	AW00019576	I	2	6058.21
19789	AW00019789	I	2	6058.21
19791	AW00019791	I	2	6058.21
20617	AW00020617	I	2	6058.21
16741	AW00016741	I	2	6056.61
18205	AW00018205	I	2	6056.61
18209	AW00018209	I	2	6056.61
18217	AW00018217	I	2	6056.61
18272	AW00018272	I	2	6056.61
18301	AW00018301	I	2	6056.61
18483	AW00018483	I	2	6056.61
18488	AW00018488	I	2	6056.61
18491	AW00018491	I	2	6056.61
18740	AW00018740	I	2	6056.61
19095	AW00019095	I	2	6056.61
19105	AW00019105	I	2	6056.61
19559	AW00019559	I	2	6056.61
19586	AW00019586	I	2	6056.61
19588	AW00019588	I	2	6056.61
19596	AW00019596	I	2	6056.61
19773	AW00019773	I	2	6056.61
19788	AW00019788	I	2	6056.61
19792	AW00019792	I	2	6056.61
19793	AW00019793	I	2	6056.61
19959	AW00019959	I	2	6056.61
19964	AW00019964	I	2	6056.61
19965	AW00019965	I	2	6056.61
19971	AW00019971	I	2	6056.61
19975	AW00019975	I	2	6056.61
20225	AW00020225	I	2	6056.61
20247	AW00020247	I	2	6056.61
20430	AW00020430	I	2	6056.61
20600	AW00020600	I	2	6056.61
20613	AW00020613	I	2	6056.61
20628	AW00020628	I	2	6056.61
18708	AW00018708	I	2	6056.51
18724	AW00018724	I	2	6056.51
19947	AW00019947	I	2	6056.51
19958	AW00019958	I	2	6056.51
22893	AW00022893	I	2	6056.51
19607	AW00019607	I	2	6054.22
19611	AW00019611	I	2	6054.22
19787	AW00019787	I	2	6054.22
19949	AW00019949	I	2	6054.22
19963	AW00019963	I	2	6054.22
20227	AW00020227	I	2	6054.22
20451	AW00020451	I	2	6054.22
20606	AW00020606	I	2	6054.22
22903	AW00022903	I	2	6054.22
18731	AW00018731	I	2	6054.06
27645	AW00027645	I	2	6051.31
28255	AW00028255	I	2	6051.31
22112	AW00022112	I	2	6047.32
22252	AW00022252	I	2	6047.32
27663	AW00027663	I	2	6047.32
28031	AW00028031	I	2	6047.32
16742	AW00016742	I	2	6044.59
18210	AW00018210	I	2	6044.59
18222	AW00018222	I	2	6044.59
18249	AW00018249	I	2	6044.59
18725	AW00018725	I	2	6044.59
19795	AW00019795	I	2	6044.59
19977	AW00019977	I	2	6044.59
20219	AW00020219	I	2	6044.59
20448	AW00020448	I	2	6044.59
20620	AW00020620	I	2	6044.59
20627	AW00020627	I	2	6044.59
11325	AW00011325	I	2	6044.2
28288	AW00028288	I	2	6039.3
18219	AW00018219	I	2	6038.56
19099	AW00019099	I	2	6038.56
20626	AW00020626	I	2	6038.56
18248	AW00018248	I	2	6037.89
18308	AW00018308	I	2	6037.89
18494	AW00018494	I	2	6037.89
19577	AW00019577	I	2	6037.89
17353	AW00017353	I	2	6035.6
18208	AW00018208	I	2	6035.6
18251	AW00018251	I	2	6035.6
18260	AW00018260	I	2	6035.6
18335	AW00018335	I	2	6035.6
18692	AW00018692	I	2	6035.6
18694	AW00018694	I	2	6035.6
18718	AW00018718	I	2	6035.6
18736	AW00018736	I	2	6035.6
18909	AW00018909	I	2	6035.6
18930	AW00018930	I	2	6035.6
19093	AW00019093	I	2	6035.6
19556	AW00019556	I	2	6035.6
19628	AW00019628	I	2	6035.6
19957	AW00019957	I	2	6035.6
20221	AW00020221	I	2	6035.6
20246	AW00020246	I	2	6035.6
20253	AW00020253	I	2	6035.6
20447	AW00020447	I	2	6035.6
20608	AW00020608	I	2	6035.6
20614	AW00020614	I	2	6035.6
22996	AW00022996	I	2	6035.6
22268	AW00022268	I	2	6031.31
17309	AW00017309	I	2	6030.61
17315	AW00017315	I	2	6030.61
18238	AW00018238	I	2	6030.61
18239	AW00018239	I	2	6030.61
18246	AW00018246	I	2	6030.61
18303	AW00018303	I	2	6030.61
18482	AW00018482	I	2	6030.61
19772	AW00019772	I	2	6030.61
17286	AW00017286	I	2	6029.57
17310	AW00017310	I	2	6029.57
17354	AW00017354	I	2	6029.57
18212	AW00018212	I	2	6029.57
18284	AW00018284	I	2	6029.57
18302	AW00018302	I	2	6029.57
18490	AW00018490	I	2	6029.57
18493	AW00018493	I	2	6029.57
18695	AW00018695	I	2	6029.57
18929	AW00018929	I	2	6029.57
19102	AW00019102	I	2	6029.57
19558	AW00019558	I	2	6029.57
19612	AW00019612	I	2	6029.57
19967	AW00019967	I	2	6029.57
20213	AW00020213	I	2	6029.57
20256	AW00020256	I	2	6029.57
20258	AW00020258	I	2	6029.57
20259	AW00020259	I	2	6029.57
20446	AW00020446	I	2	6029.57
20456	AW00020456	I	2	6029.57
20625	AW00020625	I	2	6029.57
22785	AW00022785	I	2	6029.57
22895	AW00022895	I	2	6029.57
28063	AW00028063	I	2	6026.31
28244	AW00028244	I	2	6026.31
28152	AW00028152	I	2	6025.32
11707	AW00011707	I	2	6025.22
12050	AW00012050	I	2	6023.73
23057	AW00023057	I	2	6021.82
23074	AW00023074	I	2	6021.82
27651	AW00027651	I	2	6021.82
28068	AW00028068	I	2	6021.82
28099	AW00028099	I	2	6021.82
16702	AW00016702	I	2	6021.62
16745	AW00016745	I	2	6021.62
17279	AW00017279	I	2	6021.62
17308	AW00017308	I	2	6021.62
17329	AW00017329	I	2	6021.62
17352	AW00017352	I	2	6021.62
18218	AW00018218	I	2	6021.62
18220	AW00018220	I	2	6021.62
18244	AW00018244	I	2	6021.62
18245	AW00018245	I	2	6021.62
18252	AW00018252	I	2	6021.62
18254	AW00018254	I	2	6021.62
18275	AW00018275	I	2	6021.62
18307	AW00018307	I	2	6021.62
18337	AW00018337	I	2	6021.62
18469	AW00018469	I	2	6021.62
18470	AW00018470	I	2	6021.62
18486	AW00018486	I	2	6021.62
18487	AW00018487	I	2	6021.62
18495	AW00018495	I	2	6021.62
18693	AW00018693	I	2	6021.62
18716	AW00018716	I	2	6021.62
18735	AW00018735	I	2	6021.62
18737	AW00018737	I	2	6021.62
19083	AW00019083	I	2	6021.62
19094	AW00019094	I	2	6021.62
19561	AW00019561	I	2	6021.62
19594	AW00019594	I	2	6021.62
19621	AW00019621	I	2	6021.62
19783	AW00019783	I	2	6021.62
19784	AW00019784	I	2	6021.62
19786	AW00019786	I	2	6021.62
19797	AW00019797	I	2	6021.62
19948	AW00019948	I	2	6021.62
19951	AW00019951	I	2	6021.62
19966	AW00019966	I	2	6021.62
19968	AW00019968	I	2	6021.62
19974	AW00019974	I	2	6021.62
20238	AW00020238	I	2	6021.62
20244	AW00020244	I	2	6021.62
20450	AW00020450	I	2	6021.62
20610	AW00020610	I	2	6021.62
20611	AW00020611	I	2	6021.62
20624	AW00020624	I	2	6021.62
12843	AW00012843	I	2	6018.26
17985	AW00017985	I	3	6016.66
27919	AW00027919	I	2	6016.33
28193	AW00028193	I	2	6016.33
28224	AW00028224	I	2	6016.33
28250	AW00028250	I	2	6016.33
359	AW00000359	S	7	6016.31
11299	AW00011299	I	2	6015.24
13511	AW00013511	I	2	6012.23
12018	AW00012018	I	2	6011.74
27636	AW00027636	I	2	6011.31
28078	AW00028078	I	2	6011.31
28131	AW00028131	I	2	6011.31
16310	AW00016310	I	3	6010.16
12079	AW00012079	I	2	6008.2
27668	AW00027668	I	2	6006.56
22182	AW00022182	I	2	6006.32
28061	AW00028061	I	2	6006.32
12118	AW00012118	I	2	6004.2
16495	AW00016495	I	2	6002.23
16404	AW00016404	I	3	6002.16
17833	AW00017833	I	3	5999.45
11282	AW00011282	I	2	5998.73
12755	AW00012755	I	2	5998.72
27615	AW00027615	I	2	5998.61
27616	AW00027616	I	2	5998.61
27918	AW00027918	I	2	5998.61
28240	AW00028240	I	2	5998.61
12041	AW00012041	I	2	5998.23
11539	AW00011539	I	2	5997.73
12103	AW00012103	I	2	5997.73
22121	AW00022121	I	2	5997.33
22233	AW00022233	I	2	5997.33
22881	AW00022881	I	2	5997.33
23113	AW00023113	I	2	5997.33
27606	AW00027606	I	2	5997.33
27646	AW00027646	I	2	5997.33
27662	AW00027662	I	2	5997.33
27667	AW00027667	I	2	5997.33
27669	AW00027669	I	2	5997.33
27671	AW00027671	I	2	5997.33
27920	AW00027920	I	2	5997.33
28065	AW00028065	I	2	5997.33
28066	AW00028066	I	2	5997.33
28067	AW00028067	I	2	5997.33
28070	AW00028070	I	2	5997.33
28076	AW00028076	I	2	5997.33
28156	AW00028156	I	2	5997.33
28158	AW00028158	I	2	5997.33
28190	AW00028190	I	2	5997.33
28191	AW00028191	I	2	5997.33
28264	AW00028264	I	2	5997.33
28268	AW00028268	I	2	5997.33
28285	AW00028285	I	2	5997.33
28296	AW00028296	I	2	5997.33
23114	AW00023114	I	2	5996.32
11796	AW00011796	I	2	5995.2
11934	AW00011934	I	2	5994.72
12083	AW00012083	I	2	5993.26
12105	AW00012105	I	2	5993.26
12143	AW00012143	I	2	5993.26
14155	AW00014155	I	2	5993.26
22232	AW00022232	I	2	5985.31
28038	AW00028038	I	2	5985.31
28196	AW00028196	I	2	5985.31
12784	AW00012784	I	2	5985.22
12084	AW00012084	I	2	5985.21
11854	AW00011854	I	2	5985.2
27623	AW00027623	I	2	5984.27
11270	AW00011270	I	2	5984.22
11773	AW00011773	I	2	5983.74
12171	AW00012171	I	2	5983.74
12613	AW00012613	I	2	5983.74
12437	AW00012437	I	2	5983.22
12779	AW00012779	I	2	5980.23
12789	AW00012789	I	2	5980.22
12141	AW00012141	I	2	5979.22
22247	AW00022247	I	2	5978.61
22765	AW00022765	I	2	5978.61
28159	AW00028159	I	2	5978.61
15621	AW00015621	I	2	5977.74
11939	AW00011939	I	2	5976.74
12026	AW00012026	I	2	5976.74
13691	AW00013691	I	2	5976.74
14158	AW00014158	I	2	5976.74
14861	AW00014861	I	2	5976.74
22234	AW00022234	I	2	5976.32
22373	AW00022373	I	2	5976.32
27617	AW00027617	I	2	5976.32
27670	AW00027670	I	2	5976.32
28234	AW00028234	I	2	5976.32
28246	AW00028246	I	2	5976.32
28257	AW00028257	I	2	5976.32
11272	AW00011272	I	2	5975.23
12042	AW00012042	I	2	5975.23
12078	AW00012078	I	2	5975.23
12167	AW00012167	I	2	5975.23
12279	AW00012279	I	2	5974.23
16638	AW00016638	I	2	5974.23
11271	AW00011271	I	2	5973.24
11541	AW00011541	I	2	5973.24
11780	AW00011780	I	2	5973.24
11810	AW00011810	I	2	5973.24
12053	AW00012053	I	2	5973.24
12071	AW00012071	I	2	5973.24
12261	AW00012261	I	2	5973.24
13514	AW00013514	I	2	5973.24
13536	AW00013536	I	2	5973.24
16623	AW00016623	I	2	5973.24
16630	AW00016630	I	2	5973.24
11797	AW00011797	I	2	5972.73
22109	AW00022109	I	2	5971.33
22251	AW00022251	I	2	5971.33
22889	AW00022889	I	2	5971.33
22901	AW00022901	I	2	5971.33
22976	AW00022976	I	2	5971.33
