SalesOrderID	OrderDate	CustomerID	AccountNumber	SalesPersonID	SalesPersonTerritoryID	CommissionPct	TotalDue
74809	2004-07-21 00:00:00	12443	AW00012443	NULL	NULL	NULL	33.07
74810	2004-07-21 00:00:00	12334	AW00012334	NULL	NULL	NULL	55.24
74754	2004-07-20 00:00:00	15594	AW00015594	NULL	NULL	NULL	34.55
74755	2004-07-20 00:00:00	20428	AW00020428	NULL	NULL	NULL	33.14
74756	2004-07-20 00:00:00	24479	AW00024479	NULL	NULL	NULL	8.04
74757	2004-07-20 00:00:00	25237	AW00025237	NULL	NULL	NULL	130.9
74758	2004-07-20 00:00:00	13040	AW00013040	NULL	NULL	NULL	38.66
74759	2004-07-20 00:00:00	11212	AW00011212	NULL	NULL	NULL	43.07
74760	2004-07-20 00:00:00	28024	AW00028024	NULL	NULL	NULL	215.17
74761	2004-07-20 00:00:00	26336	AW00026336	NULL	NULL	NULL	30.14
74762	2004-07-20 00:00:00	15197	AW00015197	NULL	NULL	NULL	38.55
74763	2004-07-20 00:00:00	24964	AW00024964	NULL	NULL	NULL	134.33
74764	2004-07-20 00:00:00	23285	AW00023285	NULL	NULL	NULL	77.32
74765	2004-07-20 00:00:00	20688	AW00020688	NULL	NULL	NULL	76.21
74766	2004-07-20 00:00:00	20772	AW00020772	NULL	NULL	NULL	80.59
74767	2004-07-20 00:00:00	17378	AW00017378	NULL	NULL	NULL	44.18
74768	2004-07-20 00:00:00	19872	AW00019872	NULL	NULL	NULL	8.04
74769	2004-07-20 00:00:00	15749	AW00015749	NULL	NULL	NULL	8.04
74770	2004-07-20 00:00:00	22217	AW00022217	NULL	NULL	NULL	67.9
74771	2004-07-20 00:00:00	14977	AW00014977	NULL	NULL	NULL	33.13
74772	2004-07-20 00:00:00	21066	AW00021066	NULL	NULL	NULL	145.24
74773	2004-07-20 00:00:00	23767	AW00023767	NULL	NULL	NULL	15.45
74774	2004-07-20 00:00:00	19915	AW00019915	NULL	NULL	NULL	87.26
74775	2004-07-20 00:00:00	14143	AW00014143	NULL	NULL	NULL	47.48
74776	2004-07-20 00:00:00	25654	AW00025654	NULL	NULL	NULL	44.18
74777	2004-07-20 00:00:00	22682	AW00022682	NULL	NULL	NULL	32.03
74778	2004-07-20 00:00:00	11228	AW00011228	NULL	NULL	NULL	82.85
74779	2004-07-20 00:00:00	11870	AW00011870	NULL	NULL	NULL	229.04
74780	2004-07-20 00:00:00	12961	AW00012961	NULL	NULL	NULL	82.85
74781	2004-07-20 00:00:00	13033	AW00013033	NULL	NULL	NULL	50.77
74782	2004-07-20 00:00:00	12233	AW00012233	NULL	NULL	NULL	38.66
74783	2004-07-20 00:00:00	12551	AW00012551	NULL	NULL	NULL	55.24
74719	2004-07-19 00:00:00	13961	AW00013961	NULL	NULL	NULL	96.08
74720	2004-07-19 00:00:00	12410	AW00012410	NULL	NULL	NULL	132.6
74721	2004-07-19 00:00:00	15437	AW00015437	NULL	NULL	NULL	38.65
74722	2004-07-19 00:00:00	18367	AW00018367	NULL	NULL	NULL	23.75
74723	2004-07-19 00:00:00	22858	AW00022858	NULL	NULL	NULL	5.51
74724	2004-07-19 00:00:00	12696	AW00012696	NULL	NULL	NULL	53.01
74725	2004-07-19 00:00:00	19624	AW00019624	NULL	NULL	NULL	98.31
74726	2004-07-19 00:00:00	11819	AW00011819	NULL	NULL	NULL	59.66
74727	2004-07-19 00:00:00	26460	AW00026460	NULL	NULL	NULL	27.61
74728	2004-07-19 00:00:00	11277	AW00011277	NULL	NULL	NULL	35.66
74729	2004-07-19 00:00:00	24438	AW00024438	NULL	NULL	NULL	106.16
74730	2004-07-19 00:00:00	26236	AW00026236	NULL	NULL	NULL	66.28
74731	2004-07-19 00:00:00	22757	AW00022757	NULL	NULL	NULL	104.38
74732	2004-07-19 00:00:00	23361	AW00023361	NULL	NULL	NULL	35.67
74733	2004-07-19 00:00:00	21296	AW00021296	NULL	NULL	NULL	110.46
74734	2004-07-19 00:00:00	19980	AW00019980	NULL	NULL	NULL	104.4
74735	2004-07-19 00:00:00	18419	AW00018419	NULL	NULL	NULL	44.18
74736	2004-07-19 00:00:00	11869	AW00011869	NULL	NULL	NULL	32.58
74737	2004-07-19 00:00:00	16918	AW00016918	NULL	NULL	NULL	71.24
74738	2004-07-19 00:00:00	19000	AW00019000	NULL	NULL	NULL	26.82
74739	2004-07-19 00:00:00	13738	AW00013738	NULL	NULL	NULL	24.29
74740	2004-07-19 00:00:00	13469	AW00013469	NULL	NULL	NULL	79.53
74741	2004-07-19 00:00:00	16285	AW00016285	NULL	NULL	NULL	85.02
74742	2004-07-19 00:00:00	14986	AW00014986	NULL	NULL	NULL	52.97
74743	2004-07-19 00:00:00	15111	AW00015111	NULL	NULL	NULL	87.27
74744	2004-07-19 00:00:00	17774	AW00017774	NULL	NULL	NULL	30.14
74745	2004-07-19 00:00:00	26844	AW00026844	NULL	NULL	NULL	14.34
74746	2004-07-19 00:00:00	28439	AW00028439	NULL	NULL	NULL	66.82
74747	2004-07-19 00:00:00	26396	AW00026396	NULL	NULL	NULL	131.45
74748	2004-07-19 00:00:00	22706	AW00022706	NULL	NULL	NULL	74
74749	2004-07-19 00:00:00	19486	AW00019486	NULL	NULL	NULL	131.45
74750	2004-07-19 00:00:00	11190	AW00011190	NULL	NULL	NULL	44.19
74751	2004-07-19 00:00:00	12055	AW00012055	NULL	NULL	NULL	49.99
74752	2004-07-19 00:00:00	12456	AW00012456	NULL	NULL	NULL	24.29
74753	2004-07-19 00:00:00	12943	AW00012943	NULL	NULL	NULL	107.14
74690	2004-07-18 00:00:00	15231	AW00015231	NULL	NULL	NULL	34.55
74691	2004-07-18 00:00:00	18289	AW00018289	NULL	NULL	NULL	94.46
74692	2004-07-18 00:00:00	19268	AW00019268	NULL	NULL	NULL	44.19
74693	2004-07-18 00:00:00	22063	AW00022063	NULL	NULL	NULL	87.27
74694	2004-07-18 00:00:00	14679	AW00014679	NULL	NULL	NULL	55.24
74695	2004-07-18 00:00:00	11308	AW00011308	NULL	NULL	NULL	2.53
74696	2004-07-18 00:00:00	28174	AW00028174	NULL	NULL	NULL	44.18
74697	2004-07-18 00:00:00	28578	AW00028578	NULL	NULL	NULL	44.18
74698	2004-07-18 00:00:00	11711	AW00011711	NULL	NULL	NULL	40.43
74699	2004-07-18 00:00:00	11176	AW00011176	NULL	NULL	NULL	42.96
74700	2004-07-18 00:00:00	17680	AW00017680	NULL	NULL	NULL	182.57
74701	2004-07-18 00:00:00	13289	AW00013289	NULL	NULL	NULL	26.49
74702	2004-07-18 00:00:00	22331	AW00022331	NULL	NULL	NULL	16.55
74703	2004-07-18 00:00:00	26810	AW00026810	NULL	NULL	NULL	75.06
74704	2004-07-18 00:00:00	26100	AW00026100	NULL	NULL	NULL	8.04
74705	2004-07-18 00:00:00	16076	AW00016076	NULL	NULL	NULL	8.04
74706	2004-07-18 00:00:00	12159	AW00012159	NULL	NULL	NULL	44.18
74707	2004-07-18 00:00:00	14856	AW00014856	NULL	NULL	NULL	44.18
74708	2004-07-18 00:00:00	14500	AW00014500	NULL	NULL	NULL	71.24
74709	2004-07-18 00:00:00	16257	AW00016257	NULL	NULL	NULL	80.62
74710	2004-07-18 00:00:00	20902	AW00020902	NULL	NULL	NULL	41.18
74711	2004-07-18 00:00:00	21832	AW00021832	NULL	NULL	NULL	44.18
74712	2004-07-18 00:00:00	21675	AW00021675	NULL	NULL	NULL	110.46
74713	2004-07-18 00:00:00	12803	AW00012803	NULL	NULL	NULL	48.86
74714	2004-07-18 00:00:00	16467	AW00016467	NULL	NULL	NULL	8.04
74715	2004-07-18 00:00:00	12087	AW00012087	NULL	NULL	NULL	46.72
74716	2004-07-18 00:00:00	13578	AW00013578	NULL	NULL	NULL	49.7
74717	2004-07-18 00:00:00	12313	AW00012313	NULL	NULL	NULL	48.6
74718	2004-07-18 00:00:00	12974	AW00012974	NULL	NULL	NULL	62.95
74651	2004-07-17 00:00:00	19583	AW00019583	NULL	NULL	NULL	23.75
74652	2004-07-17 00:00:00	18748	AW00018748	NULL	NULL	NULL	66.82
74653	2004-07-17 00:00:00	25295	AW00025295	NULL	NULL	NULL	44.18
74654	2004-07-17 00:00:00	25907	AW00025907	NULL	NULL	NULL	6.94
74655	2004-07-17 00:00:00	24495	AW00024495	NULL	NULL	NULL	16.55
74656	2004-07-17 00:00:00	15230	AW00015230	NULL	NULL	NULL	103.84
74657	2004-07-17 00:00:00	19581	AW00019581	NULL	NULL	NULL	97.21
74658	2004-07-17 00:00:00	11023	AW00011023	NULL	NULL	NULL	6.94
74659	2004-07-17 00:00:00	26781	AW00026781	NULL	NULL	NULL	122.06
74660	2004-07-17 00:00:00	11277	AW00011277	NULL	NULL	NULL	79.1
74661	2004-07-17 00:00:00	14906	AW00014906	NULL	NULL	NULL	50.37
74662	2004-07-17 00:00:00	11698	AW00011698	NULL	NULL	NULL	33.14
74663	2004-07-17 00:00:00	22779	AW00022779	NULL	NULL	NULL	33.14
74664	2004-07-17 00:00:00	22357	AW00022357	NULL	NULL	NULL	55.22
74665	2004-07-17 00:00:00	19895	AW00019895	NULL	NULL	NULL	142.51
74666	2004-07-17 00:00:00	18385	AW00018385	NULL	NULL	NULL	5.51
74667	2004-07-17 00:00:00	18114	AW00018114	NULL	NULL	NULL	65.17
74668	2004-07-17 00:00:00	11823	AW00011823	NULL	NULL	NULL	15.45
74669	2004-07-17 00:00:00	15825	AW00015825	NULL	NULL	NULL	44.18
74670	2004-07-17 00:00:00	16233	AW00016233	NULL	NULL	NULL	126.48
74671	2004-07-17 00:00:00	14431	AW00014431	NULL	NULL	NULL	24.29
74672	2004-07-17 00:00:00	14368	AW00014368	NULL	NULL	NULL	94.46
74673	2004-07-17 00:00:00	13946	AW00013946	NULL	NULL	NULL	24.29
74674	2004-07-17 00:00:00	17190	AW00017190	NULL	NULL	NULL	26.82
74675	2004-07-17 00:00:00	19059	AW00019059	NULL	NULL	NULL	94.46
74676	2004-07-17 00:00:00	14179	AW00014179	NULL	NULL	NULL	79.1
74677	2004-07-17 00:00:00	19304	AW00019304	NULL	NULL	NULL	92.79
74678	2004-07-17 00:00:00	19932	AW00019932	NULL	NULL	NULL	27.61
74679	2004-07-17 00:00:00	21740	AW00021740	NULL	NULL	NULL	145.24
74680	2004-07-17 00:00:00	14545	AW00014545	NULL	NULL	NULL	37.55
74681	2004-07-17 00:00:00	25544	AW00025544	NULL	NULL	NULL	4.41
74682	2004-07-17 00:00:00	22514	AW00022514	NULL	NULL	NULL	65.17
74683	2004-07-17 00:00:00	18013	AW00018013	NULL	NULL	NULL	30.69
74684	2004-07-17 00:00:00	25536	AW00025536	NULL	NULL	NULL	23.75
74685	2004-07-17 00:00:00	13665	AW00013665	NULL	NULL	NULL	76.21
74686	2004-07-17 00:00:00	16035	AW00016035	NULL	NULL	NULL	5.51
74687	2004-07-17 00:00:00	11633	AW00011633	NULL	NULL	NULL	82.85
74688	2004-07-17 00:00:00	12176	AW00012176	NULL	NULL	NULL	46.72
74689	2004-07-17 00:00:00	12601	AW00012601	NULL	NULL	NULL	9.93
74619	2004-07-16 00:00:00	12955	AW00012955	NULL	NULL	NULL	9.93
74620	2004-07-16 00:00:00	13963	AW00013963	NULL	NULL	NULL	71.79
74621	2004-07-16 00:00:00	20813	AW00020813	NULL	NULL	NULL	71.24
74622	2004-07-16 00:00:00	17496	AW00017496	NULL	NULL	NULL	130.93
74623	2004-07-16 00:00:00	11716	AW00011716	NULL	NULL	NULL	59.66
74624	2004-07-16 00:00:00	11262	AW00011262	NULL	NULL	NULL	59.66
74625	2004-07-16 00:00:00	11142	AW00011142	NULL	NULL	NULL	43.07
74626	2004-07-16 00:00:00	12062	AW00012062	NULL	NULL	NULL	55.24
74627	2004-07-16 00:00:00	27676	AW00027676	NULL	NULL	NULL	38.09
74628	2004-07-16 00:00:00	26288	AW00026288	NULL	NULL	NULL	30.14
74629	2004-07-16 00:00:00	24747	AW00024747	NULL	NULL	NULL	71.79
74630	2004-07-16 00:00:00	24623	AW00024623	NULL	NULL	NULL	36.02
74631	2004-07-16 00:00:00	23124	AW00023124	NULL	NULL	NULL	33.14
74632	2004-07-16 00:00:00	16106	AW00016106	NULL	NULL	NULL	26.49
74633	2004-07-16 00:00:00	23000	AW00023000	NULL	NULL	NULL	104.38
74634	2004-07-16 00:00:00	11176	AW00011176	NULL	NULL	NULL	159.64
74635	2004-07-16 00:00:00	20788	AW00020788	NULL	NULL	NULL	11.04
74636	2004-07-16 00:00:00	18952	AW00018952	NULL	NULL	NULL	87.27
74637	2004-07-16 00:00:00	18969	AW00018969	NULL	NULL	NULL	77.34
74638	2004-07-16 00:00:00	20275	AW00020275	NULL	NULL	NULL	147.51
74639	2004-07-16 00:00:00	16861	AW00016861	NULL	NULL	NULL	15.45
74640	2004-07-16 00:00:00	16862	AW00016862	NULL	NULL	NULL	44.18
74641	2004-07-16 00:00:00	23719	AW00023719	NULL	NULL	NULL	44.18
74642	2004-07-16 00:00:00	21441	AW00021441	NULL	NULL	NULL	8.04
74643	2004-07-16 00:00:00	24848	AW00024848	NULL	NULL	NULL	23.75
74644	2004-07-16 00:00:00	20920	AW00020920	NULL	NULL	NULL	6.94
74645	2004-07-16 00:00:00	22660	AW00022660	NULL	NULL	NULL	4.41
74646	2004-07-16 00:00:00	14175	AW00014175	NULL	NULL	NULL	40.08
74647	2004-07-16 00:00:00	12196	AW00012196	NULL	NULL	NULL	38.67
74648	2004-07-16 00:00:00	13491	AW00013491	NULL	NULL	NULL	134.2
74649	2004-07-16 00:00:00	11349	AW00011349	NULL	NULL	NULL	75.11
74650	2004-07-16 00:00:00	19220	AW00019220	NULL	NULL	NULL	34.22
74585	2004-07-15 00:00:00	24279	AW00024279	NULL	NULL	NULL	87.81
74586	2004-07-15 00:00:00	19796	AW00019796	NULL	NULL	NULL	93.88
74587	2004-07-15 00:00:00	12345	AW00012345	NULL	NULL	NULL	4.41
74588	2004-07-15 00:00:00	16480	AW00016480	NULL	NULL	NULL	76.21
74589	2004-07-15 00:00:00	17322	AW00017322	NULL	NULL	NULL	9.93
74590	2004-07-15 00:00:00	14859	AW00014859	NULL	NULL	NULL	9.93
74591	2004-07-15 00:00:00	13140	AW00013140	NULL	NULL	NULL	54.11
74592	2004-07-15 00:00:00	11656	AW00011656	NULL	NULL	NULL	2.53
74593	2004-07-15 00:00:00	11019	AW00011019	NULL	NULL	NULL	71.24
74594	2004-07-15 00:00:00	28677	AW00028677	NULL	NULL	NULL	54.11
74595	2004-07-15 00:00:00	27029	AW00027029	NULL	NULL	NULL	35.06
74596	2004-07-15 00:00:00	11176	AW00011176	NULL	NULL	NULL	5.51
74597	2004-07-15 00:00:00	11287	AW00011287	NULL	NULL	NULL	33.13
74598	2004-07-15 00:00:00	27010	AW00027010	NULL	NULL	NULL	46.33
74599	2004-07-15 00:00:00	25071	AW00025071	NULL	NULL	NULL	42.96
74600	2004-07-15 00:00:00	20775	AW00020775	NULL	NULL	NULL	11.04
74601	2004-07-15 00:00:00	19009	AW00019009	NULL	NULL	NULL	87.27
74602	2004-07-15 00:00:00	17673	AW00017673	NULL	NULL	NULL	5.51
74603	2004-07-15 00:00:00	16954	AW00016954	NULL	NULL	NULL	75.11
74604	2004-07-15 00:00:00	18341	AW00018341	NULL	NULL	NULL	75.06
74605	2004-07-15 00:00:00	15293	AW00015293	NULL	NULL	NULL	44.18
74606	2004-07-15 00:00:00	16502	AW00016502	NULL	NULL	NULL	44.18
74607	2004-07-15 00:00:00	17210	AW00017210	NULL	NULL	NULL	79.5
74608	2004-07-15 00:00:00	15690	AW00015690	NULL	NULL	NULL	40.43
74609	2004-07-15 00:00:00	22807	AW00022807	NULL	NULL	NULL	79.49
74610	2004-07-15 00:00:00	22389	AW00022389	NULL	NULL	NULL	44.18
74611	2004-07-15 00:00:00	25785	AW00025785	NULL	NULL	NULL	5.51
74612	2004-07-15 00:00:00	26836	AW00026836	NULL	NULL	NULL	43.07
74613	2004-07-15 00:00:00	17819	AW00017819	NULL	NULL	NULL	4.41
74614	2004-07-15 00:00:00	12802	AW00012802	NULL	NULL	NULL	44.18
74615	2004-07-15 00:00:00	11067	AW00011067	NULL	NULL	NULL	109.91
74616	2004-07-15 00:00:00	25483	AW00025483	NULL	NULL	NULL	8.04
74617	2004-07-15 00:00:00	12876	AW00012876	NULL	NULL	NULL	40.84
74618	2004-07-15 00:00:00	12519	AW00012519	NULL	NULL	NULL	55.24
74552	2004-07-14 00:00:00	14678	AW00014678	NULL	NULL	NULL	130.35
74553	2004-07-14 00:00:00	24885	AW00024885	NULL	NULL	NULL	35.06
74554	2004-07-14 00:00:00	20404	AW00020404	NULL	NULL	NULL	138.11
74555	2004-07-14 00:00:00	17321	AW00017321	NULL	NULL	NULL	147.48
74556	2004-07-14 00:00:00	26659	AW00026659	NULL	NULL	NULL	77.34
74557	2004-07-14 00:00:00	11094	AW00011094	NULL	NULL	NULL	86.15
74558	2004-07-14 00:00:00	18742	AW00018742	NULL	NULL	NULL	2.53
74559	2004-07-14 00:00:00	12357	AW00012357	NULL	NULL	NULL	27.06
74560	2004-07-14 00:00:00	11729	AW00011729	NULL	NULL	NULL	38.66
74561	2004-07-14 00:00:00	11019	AW00011019	NULL	NULL	NULL	132.6
74562	2004-07-14 00:00:00	27647	AW00027647	NULL	NULL	NULL	23.75
74563	2004-07-14 00:00:00	11212	AW00011212	NULL	NULL	NULL	30.14
74564	2004-07-14 00:00:00	25346	AW00025346	NULL	NULL	NULL	127.03
74565	2004-07-14 00:00:00	14724	AW00014724	NULL	NULL	NULL	42.96
74566	2004-07-14 00:00:00	22057	AW00022057	NULL	NULL	NULL	77.32
74567	2004-07-14 00:00:00	20510	AW00020510	NULL	NULL	NULL	80.59
74568	2004-07-14 00:00:00	18359	AW00018359	NULL	NULL	NULL	75.68
74569	2004-07-14 00:00:00	16008	AW00016008	NULL	NULL	NULL	5.51
74570	2004-07-14 00:00:00	23290	AW00023290	NULL	NULL	NULL	8.04
74571	2004-07-14 00:00:00	17356	AW00017356	NULL	NULL	NULL	15.45
74572	2004-07-14 00:00:00	20499	AW00020499	NULL	NULL	NULL	60.75
74573	2004-07-14 00:00:00	14759	AW00014759	NULL	NULL	NULL	8.04
74574	2004-07-14 00:00:00	14692	AW00014692	NULL	NULL	NULL	77.34
74575	2004-07-14 00:00:00	15682	AW00015682	NULL	NULL	NULL	77.34
74576	2004-07-14 00:00:00	19303	AW00019303	NULL	NULL	NULL	44.18
74577	2004-07-14 00:00:00	19347	AW00019347	NULL	NULL	NULL	30.69
74578	2004-07-14 00:00:00	25456	AW00025456	NULL	NULL	NULL	5.51
74579	2004-07-14 00:00:00	11519	AW00011519	NULL	NULL	NULL	44.19
74580	2004-07-14 00:00:00	11849	AW00011849	NULL	NULL	NULL	219.88
74581	2004-07-14 00:00:00	11172	AW00011172	NULL	NULL	NULL	99.41
74582	2004-07-14 00:00:00	11844	AW00011844	NULL	NULL	NULL	82.85
74583	2004-07-14 00:00:00	12542	AW00012542	NULL	NULL	NULL	9.93
74584	2004-07-14 00:00:00	12375	AW00012375	NULL	NULL	NULL	48.6
74533	2004-07-13 00:00:00	16698	AW00016698	NULL	NULL	NULL	35.67
74534	2004-07-13 00:00:00	18711	AW00018711	NULL	NULL	NULL	83.95
74535	2004-07-13 00:00:00	27349	AW00027349	NULL	NULL	NULL	137
74536	2004-07-13 00:00:00	11500	AW00011500	NULL	NULL	NULL	2.53
74537	2004-07-13 00:00:00	13014	AW00013014	NULL	NULL	NULL	132.6
74538	2004-07-13 00:00:00	11065	AW00011065	NULL	NULL	NULL	6.94
74539	2004-07-13 00:00:00	27057	AW00027057	NULL	NULL	NULL	32.03
74540	2004-07-13 00:00:00	12430	AW00012430	NULL	NULL	NULL	71.79
74541	2004-07-13 00:00:00	13708	AW00013708	NULL	NULL	NULL	40.43
74542	2004-07-13 00:00:00	26197	AW00026197	NULL	NULL	NULL	71.79
74543	2004-07-13 00:00:00	16815	AW00016815	NULL	NULL	NULL	5.51
74544	2004-07-13 00:00:00	13481	AW00013481	NULL	NULL	NULL	34.22
74545	2004-07-13 00:00:00	14247	AW00014247	NULL	NULL	NULL	90.01
74546	2004-07-13 00:00:00	16462	AW00016462	NULL	NULL	NULL	54.68
74547	2004-07-13 00:00:00	21080	AW00021080	NULL	NULL	NULL	122.06
74548	2004-07-13 00:00:00	11533	AW00011533	NULL	NULL	NULL	38.67
74549	2004-07-13 00:00:00	13281	AW00013281	NULL	NULL	NULL	24.29
74550	2004-07-13 00:00:00	12596	AW00012596	NULL	NULL	NULL	9.93
74551	2004-07-13 00:00:00	11585	AW00011585	NULL	NULL	NULL	55.24
74503	2004-07-12 00:00:00	11923	AW00011923	NULL	NULL	NULL	8.78
74504	2004-07-12 00:00:00	18719	AW00018719	NULL	NULL	NULL	38.65
74505	2004-07-12 00:00:00	18326	AW00018326	NULL	NULL	NULL	38.65
74506	2004-07-12 00:00:00	18466	AW00018466	NULL	NULL	NULL	48.59
74507	2004-07-12 00:00:00	17057	AW00017057	NULL	NULL	NULL	59.66
74508	2004-07-12 00:00:00	11179	AW00011179	NULL	NULL	NULL	70.13
74509	2004-07-12 00:00:00	14282	AW00014282	NULL	NULL	NULL	32.02
74510	2004-07-12 00:00:00	29215	AW00029215	NULL	NULL	NULL	70.69
74511	2004-07-12 00:00:00	11498	AW00011498	NULL	NULL	NULL	4.41
74512	2004-07-12 00:00:00	26597	AW00026597	NULL	NULL	NULL	76.21
74513	2004-07-12 00:00:00	16772	AW00016772	NULL	NULL	NULL	134.33
74514	2004-07-12 00:00:00	14765	AW00014765	NULL	NULL	NULL	38.55
74515	2004-07-12 00:00:00	23182	AW00023182	NULL	NULL	NULL	41.18
74516	2004-07-12 00:00:00	11200	AW00011200	NULL	NULL	NULL	214.35
74517	2004-07-12 00:00:00	20777	AW00020777	NULL	NULL	NULL	11.04
74518	2004-07-12 00:00:00	16902	AW00016902	NULL	NULL	NULL	77.34
74519	2004-07-12 00:00:00	19711	AW00019711	NULL	NULL	NULL	87.27
74520	2004-07-12 00:00:00	20126	AW00020126	NULL	NULL	NULL	77.34
74521	2004-07-12 00:00:00	18077	AW00018077	NULL	NULL	NULL	87.27
74522	2004-07-12 00:00:00	11824	AW00011824	NULL	NULL	NULL	65.17
74523	2004-07-12 00:00:00	16024	AW00016024	NULL	NULL	NULL	5.51
74524	2004-07-12 00:00:00	14206	AW00014206	NULL	NULL	NULL	173.03
74525	2004-07-12 00:00:00	13830	AW00013830	NULL	NULL	NULL	216.13
74526	2004-07-12 00:00:00	12489	AW00012489	NULL	NULL	NULL	77.32
74527	2004-07-12 00:00:00	21085	AW00021085	NULL	NULL	NULL	44.18
74528	2004-07-12 00:00:00	22382	AW00022382	NULL	NULL	NULL	5.51
74529	2004-07-12 00:00:00	11927	AW00011927	NULL	NULL	NULL	38.67
74530	2004-07-12 00:00:00	11938	AW00011938	NULL	NULL	NULL	38.67
74531	2004-07-12 00:00:00	13094	AW00013094	NULL	NULL	NULL	62.95
74532	2004-07-12 00:00:00	12288	AW00012288	NULL	NULL	NULL	65.17
74470	2004-07-11 00:00:00	13172	AW00013172	NULL	NULL	NULL	132.6
74471	2004-07-11 00:00:00	12149	AW00012149	NULL	NULL	NULL	8.78
74472	2004-07-11 00:00:00	14228	AW00014228	NULL	NULL	NULL	27.61
74473	2004-07-11 00:00:00	17068	AW00017068	NULL	NULL	NULL	43.07
74474	2004-07-11 00:00:00	15607	AW00015607	NULL	NULL	NULL	65.73
74475	2004-07-11 00:00:00	13624	AW00013624	NULL	NULL	NULL	4.41
74476	2004-07-11 00:00:00	19603	AW00019603	NULL	NULL	NULL	37.55
74477	2004-07-11 00:00:00	11730	AW00011730	NULL	NULL	NULL	38.66
74478	2004-07-11 00:00:00	11639	AW00011639	NULL	NULL	NULL	2.53
74479	2004-07-11 00:00:00	11085	AW00011085	NULL	NULL	NULL	59.65
74480	2004-07-11 00:00:00	11091	AW00011091	NULL	NULL	NULL	32.02
74481	2004-07-11 00:00:00	20082	AW00020082	NULL	NULL	NULL	89.03
74482	2004-07-11 00:00:00	25282	AW00025282	NULL	NULL	NULL	36.02
74483	2004-07-11 00:00:00	22014	AW00022014	NULL	NULL	NULL	44.44
74484	2004-07-11 00:00:00	24667	AW00024667	NULL	NULL	NULL	40.43
74485	2004-07-11 00:00:00	18317	AW00018317	NULL	NULL	NULL	43.07
74486	2004-07-11 00:00:00	24259	AW00024259	NULL	NULL	NULL	33.14
74487	2004-07-11 00:00:00	13096	AW00013096	NULL	NULL	NULL	33.14
74488	2004-07-11 00:00:00	12431	AW00012431	NULL	NULL	NULL	77.34
74489	2004-07-11 00:00:00	18555	AW00018555	NULL	NULL	NULL	5.51
74490	2004-07-11 00:00:00	22969	AW00022969	NULL	NULL	NULL	44.18
74491	2004-07-11 00:00:00	22771	AW00022771	NULL	NULL	NULL	85.04
74492	2004-07-11 00:00:00	15381	AW00015381	NULL	NULL	NULL	5.51
74493	2004-07-11 00:00:00	19411	AW00019411	NULL	NULL	NULL	44.18
74494	2004-07-11 00:00:00	28466	AW00028466	NULL	NULL	NULL	132.58
74495	2004-07-11 00:00:00	16583	AW00016583	NULL	NULL	NULL	46.72
74496	2004-07-11 00:00:00	22482	AW00022482	NULL	NULL	NULL	44.18
74497	2004-07-11 00:00:00	20938	AW00020938	NULL	NULL	NULL	93.89
74498	2004-07-11 00:00:00	20919	AW00020919	NULL	NULL	NULL	6.94
74499	2004-07-11 00:00:00	14196	AW00014196	NULL	NULL	NULL	76.21
74500	2004-07-11 00:00:00	19469	AW00019469	NULL	NULL	NULL	43.07
74501	2004-07-11 00:00:00	11957	AW00011957	NULL	NULL	NULL	46.72
74502	2004-07-11 00:00:00	11441	AW00011441	NULL	NULL	NULL	48.6
74442	2004-07-10 00:00:00	25027	AW00025027	NULL	NULL	NULL	66.82
74443	2004-07-10 00:00:00	16488	AW00016488	NULL	NULL	NULL	124.28
74444	2004-07-10 00:00:00	27989	AW00027989	NULL	NULL	NULL	4.41
74445	2004-07-10 00:00:00	27507	AW00027507	NULL	NULL	NULL	30.69
74446	2004-07-10 00:00:00	11262	AW00011262	NULL	NULL	NULL	30.14
74447	2004-07-10 00:00:00	11277	AW00011277	NULL	NULL	NULL	28.16
74448	2004-07-10 00:00:00	26103	AW00026103	NULL	NULL	NULL	35.66
74449	2004-07-10 00:00:00	23461	AW00023461	NULL	NULL	NULL	38.65
74450	2004-07-10 00:00:00	15868	AW00015868	NULL	NULL	NULL	67.49
74451	2004-07-10 00:00:00	14632	AW00014632	NULL	NULL	NULL	79.1
74452	2004-07-10 00:00:00	22781	AW00022781	NULL	NULL	NULL	41.18
74453	2004-07-10 00:00:00	21341	AW00021341	NULL	NULL	NULL	16.55
74454	2004-07-10 00:00:00	19863	AW00019863	NULL	NULL	NULL	77.34
74455	2004-07-10 00:00:00	11211	AW00011211	NULL	NULL	NULL	77.34
74456	2004-07-10 00:00:00	15574	AW00015574	NULL	NULL	NULL	140.64
74457	2004-07-10 00:00:00	19150	AW00019150	NULL	NULL	NULL	34.22
74458	2004-07-10 00:00:00	16188	AW00016188	NULL	NULL	NULL	62.95
74459	2004-07-10 00:00:00	18155	AW00018155	NULL	NULL	NULL	95.54
74460	2004-07-10 00:00:00	12405	AW00012405	NULL	NULL	NULL	40.43
74461	2004-07-10 00:00:00	23447	AW00023447	NULL	NULL	NULL	6.94
74462	2004-07-10 00:00:00	22703	AW00022703	NULL	NULL	NULL	76.21
74463	2004-07-10 00:00:00	11566	AW00011566	NULL	NULL	NULL	40.08
74464	2004-07-10 00:00:00	11186	AW00011186	NULL	NULL	NULL	41.21
74465	2004-07-10 00:00:00	11733	AW00011733	NULL	NULL	NULL	176.79
